NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/hamza-abdullah-1.html,2004,Washington State,Pac-10,SR,DB,11.0,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hamza-abdullah-1.html,Career,Washington State,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lorenzo-alexander-1.html,2002,California,Pac-10,SO,DL,12.0,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lorenzo-alexander-1.html,Career,California,,,,,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-allen-1.html,2004,Florida Atlantic,Sun Belt,SR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,177.0,291.0,60.8,2554.0,8.8,8.4,13.0,8.0,143.8,63.0,-13.0,-0.2,2.0,0.0,0.0,,0.0,63.0,-13.0,-0.2,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-allen-1.html,Career,Florida Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,291.0,60.8,2554.0,8.8,8.4,13.0,8.0,143.8,63.0,-13.0,-0.2,2.0,0.0,0.0,,0.0,63.0,-13.0,-0.2,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-anderson-1.html,2001,Oregon State,Pac-10,FR,QB,11.0,,,,,,,,,,,,,,,,,,,,,,,17.0,41.0,41.5,263.0,6.4,3.6,1.0,3.0,88.8,5.0,-25.0,-5.0,0.0,,,,,5.0,-25.0,-5.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-anderson-1.html,*2002,Oregon State,Pac-10,SO,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,211.0,449.0,47.0,3313.0,7.4,7.2,25.0,13.0,121.6,45.0,-231.0,-5.1,2.0,,,,,45.0,-231.0,-5.1,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-anderson-1.html,*2003,Oregon State,Pac-10,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,261.0,510.0,51.2,4058.0,8.0,6.8,24.0,24.0,124.1,57.0,-125.0,-2.2,4.0,,,,,57.0,-125.0,-2.2,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-anderson-1.html,*2004,Oregon State,Pac-10,SR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,279.0,515.0,54.2,3615.0,7.0,6.7,29.0,17.0,125.1,75.0,-152.0,-2.0,2.0,,,,,75.0,-152.0,-2.0,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-anderson-1.html,Career,Oregon State,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0,1515.0,50.7,11249.0,7.4,6.8,79.0,57.0,122.7,182.0,-533.0,-2.9,8.0,,,,,182.0,-533.0,-2.9,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jj-arrington-1.html,*2003,California,Pac-10,JR,RB,13.0,,,,,,,,,,,,,,,,,,,2.0,39.0,19.5,0.0,,,,,,,,,,107.0,607.0,5.7,5.0,21.0,178.0,8.5,3.0,128.0,785.0,6.1,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jj-arrington-1.html,*2004,California,Pac-10,SR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,2018.0,7.0,15.0,21.0,121.0,5.8,0.0,310.0,2139.0,6.9,15.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jj-arrington-1.html,Career,California,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,19.5,0.0,,,,,,,,,,396.0,2625.0,6.6,20.0,42.0,299.0,7.1,3.0,438.0,2924.0,6.7,23.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oshiomogho-atogwe-1.html,2002,Stanford,Pac-10,SO,DB,11.0,,,,,,3.0,43.0,14.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oshiomogho-atogwe-1.html,2003,Stanford,Pac-10,JR,DB,11.0,,,,,,2.0,5.0,2.5,0.0,,,22.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oshiomogho-atogwe-1.html,2004,Stanford,Pac-10,SR,DB,11.0,,,,,,4.0,33.0,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oshiomogho-atogwe-1.html,Career,Stanford,,,,,,,,,,9.0,81.0,9.0,0.0,,,22.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-babineaux-1.html,2000,Iowa,Big Ten,,RB,11.0,,,,,,,,,,,,,,,,,,,4.0,22.0,5.5,0.0,,,,,,,,,,1.0,4.0,4.0,0.0,2.0,12.0,6.0,0.0,3.0,16.0,5.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-babineaux-1.html,*2002,Iowa,Big Ten,SO,DL,12.0,,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-babineaux-1.html,*2004,Iowa,Big Ten,SR,DL,12.0,,,,,,0.0,0.0,,0.0,,1.0,39.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-babineaux-1.html,Career,Iowa,,,,,,,,,,1.0,10.0,10.0,0.0,,1.0,39.0,0.0,,0.0,0.0,,0.0,4.0,22.0,5.5,0.0,,,,,,,,,,1.0,4.0,4.0,0.0,2.0,12.0,6.0,0.0,3.0,16.0,5.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/billy-bajema-1.html,2001,Oklahoma State,Big 12,FR,TE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,16.0,4.0,0.0,4.0,16.0,4.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/billy-bajema-1.html,*2002,Oklahoma State,Big 12,SO,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,271.0,16.9,1.0,16.0,271.0,16.9,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/billy-bajema-1.html,*2003,Oklahoma State,Big 12,JR,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,129.0,10.8,2.0,12.0,129.0,10.8,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/billy-bajema-1.html,*2004,Oklahoma State,Big 12,SR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,293.0,14.7,1.0,20.0,293.0,14.7,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/billy-bajema-1.html,Career,Oklahoma State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,709.0,13.6,4.0,52.0,709.0,13.6,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marion-barber-iii-1.html,2001,Minnesota,Big Ten,FR,RB,11.0,,,,,,,,,,,,,,,,,,,5.0,136.0,27.2,0.0,,,,,,,,,,118.0,742.0,6.3,7.0,2.0,19.0,9.5,0.0,120.0,761.0,6.3,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marion-barber-iii-1.html,*2002,Minnesota,Big Ten,SO,RB,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,69.0,3.6,0.0,3.0,25.0,8.3,0.0,22.0,94.0,4.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marion-barber-iii-1.html,*2003,Minnesota,Big Ten,SO,RB,13.0,,,,,,,,,,,,,,,28.0,405.0,14.5,0.0,8.0,172.0,21.5,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,0.0,226.0,207.0,1196.0,5.8,17.0,13.0,119.0,9.2,0.0,220.0,1315.0,6.0,17.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marion-barber-iii-1.html,*2004,Minnesota,Big Ten,JR,RB,12.0,,,,,,,,,,,,,,,19.0,110.0,5.8,0.0,10.0,206.0,20.6,0.0,3.0,6.0,50.0,44.0,7.3,-1.0,2.0,2.0,154.9,231.0,1269.0,5.5,11.0,3.0,27.0,9.0,0.0,234.0,1296.0,5.5,11.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marion-barber-iii-1.html,Career,Minnesota,,,,,,,,,,,,,,,,,,,47.0,515.0,11.0,0.0,23.0,514.0,22.3,0.0,4.0,7.0,57.1,59.0,8.4,1.3,2.0,2.0,165.1,575.0,3276.0,5.7,35.0,21.0,190.0,9.0,0.0,596.0,3466.0,5.8,35.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalif-barnes-1.html,*2002,Washington,Pac-10,SO,OL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,1.0,9.0,9.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalif-barnes-1.html,Career,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,1.0,9.0,9.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bryce-benekos-1.html,2001,UTEP,WAC,FR,P,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-12.0,-6.0,0.0,,,,,2.0,-12.0,-6.0,0.0,52.0,1796.0,34.5,,,,,,,
https://www.sports-reference.com/cfb/players/bryce-benekos-1.html,2002,UTEP,WAC,SO,P,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,1.0,34.0,34.0,0.0,,,,,1.0,34.0,34.0,0.0,70.0,2855.0,40.8,,,,,,,
https://www.sports-reference.com/cfb/players/bryce-benekos-1.html,2003,UTEP,WAC,JR,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,26.0,0.0,,,,,1.0,26.0,26.0,0.0,70.0,3085.0,44.1,,,,,,,
https://www.sports-reference.com/cfb/players/bryce-benekos-1.html,*2004,UTEP,WAC,SR,P,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,10.0,10.0,10.0,0.0,0.0,184.0,,,,,,,,,0.0,0.0,,0.0,62.0,2732.0,44.1,,,,,,,
https://www.sports-reference.com/cfb/players/bryce-benekos-1.html,Career,UTEP,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,50.0,10.0,5.0,-17.5,0.0,1.0,-8.0,4.0,48.0,12.0,0.0,,,,,4.0,48.0,12.0,0.0,254.0,10468.0,41.2,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-benson-1.html,2001,Texas,Big 12,FR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,1053.0,4.7,12.0,17.0,203.0,11.9,1.0,240.0,1256.0,5.2,13.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-benson-1.html,*2002,Texas,Big 12,SO,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,1293.0,4.2,12.0,21.0,119.0,5.7,0.0,326.0,1412.0,4.3,12.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-benson-1.html,*2003,Texas,Big 12,JR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,1360.0,5.3,21.0,9.0,120.0,13.3,1.0,267.0,1480.0,5.5,22.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-benson-1.html,*2004,Texas,Big 12,SR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,1834.0,5.6,19.0,22.0,179.0,8.1,1.0,348.0,2013.0,5.8,20.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-benson-1.html,Career,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.0,5540.0,5.0,64.0,69.0,621.0,9.0,3.0,1181.0,6161.0,5.2,67.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-beriault-1.html,2001,Ball State,MAC,FR,LB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-beriault-1.html,2002,Ball State,MAC,SO,DB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-beriault-1.html,2003,Ball State,MAC,JR,DB,12.0,,,,,,1.0,6.0,6.0,0.0,,,,,,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-beriault-1.html,2004,Ball State,MAC,SR,DB,11.0,,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-beriault-1.html,Career,Ball State,,,,,,,,,,4.0,24.0,6.0,0.0,,,,,,1.0,14.0,14.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,2000,Florida,SEC,FR,QB,4.0,,,,,,,,,,,,,,,,,,,,,,,17.0,27.0,63.0,170.0,6.3,6.1,2.0,1.0,132.9,5.0,-28.0,-5.6,0.0,,,,,5.0,-28.0,-5.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,2001,Florida,SEC,SO,QB,8.0,,,,,,,,,,,,,,,,,,,,,,,36.0,60.0,60.0,483.0,8.1,10.3,9.0,1.0,173.8,1.0,-9.0,-9.0,0.0,,,,,1.0,-9.0,-9.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,*2003,Miami (FL),Big East,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,211.0,352.0,59.9,2419.0,6.9,5.4,12.0,17.0,119.3,32.0,-62.0,-1.9,0.0,1.0,-5.0,-5.0,0.0,33.0,-67.0,-2.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,*2004,Miami (FL),ACC,SR,QB,12.0,,,,,,,,,,,,,,,,,,,,,,,195.0,348.0,56.0,2680.0,7.7,8.2,22.0,6.0,138.1,42.0,-53.0,-1.3,0.0,1.0,-2.0,-2.0,0.0,43.0,-55.0,-1.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,459.0,787.0,58.3,5752.0,7.3,7.0,45.0,25.0,132.2,80.0,-152.0,-1.9,0.0,2.0,-7.0,-3.5,0.0,82.0,-159.0,-1.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,87.0,60.9,653.0,7.5,9.0,11.0,2.0,161.1,6.0,-37.0,-6.2,0.0,,,,,6.0,-37.0,-6.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-berlin-1.html,,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,700.0,58.0,5099.0,7.3,6.8,34.0,23.0,128.6,74.0,-115.0,-1.6,0.0,2.0,-7.0,-3.5,0.0,76.0,-122.0,-1.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atari-bigby-1.html,2001,UCF,Ind,FR,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atari-bigby-1.html,2002,UCF,MAC,SO,DB,11.0,,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atari-bigby-1.html,2004,UCF,MAC,SR,DB,8.0,,,,,,1.0,27.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atari-bigby-1.html,Career,UCF,,,,,,,,,,3.0,38.0,12.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,2001,Arkansas,SEC,,RB,11.0,,,,,,,,,,,,,,,,,,,12.0,263.0,21.9,0.0,,,,,,,,,,24.0,87.0,3.6,1.0,6.0,47.0,7.8,0.0,30.0,134.0,4.5,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,*2002,Arkansas,SEC,SO,RB,14.0,,,,,,,,,,,,,,,28.0,342.0,12.2,0.0,28.0,638.0,22.8,0.0,,,,,,,,,,10.0,59.0,5.9,0.0,17.0,184.0,10.8,3.0,27.0,243.0,9.0,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,*2003,Arkansas,SEC,JR,RB,13.0,,,,,,,,,,,,,,,7.0,89.0,12.7,0.0,11.0,203.0,18.5,0.0,,,,,,,,,,88.0,549.0,6.2,3.0,17.0,186.0,10.9,2.0,105.0,735.0,7.0,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,2004,Arkansas,SEC,SR,RB,11.0,,,,,,,,,,,,,,,17.0,115.0,6.8,0.0,10.0,217.0,21.7,0.0,,,,,,,,,,111.0,456.0,4.1,3.0,17.0,175.0,10.3,1.0,128.0,631.0,4.9,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/decori-birmingham-1.html,Career,Arkansas,,,,,,,,,,,,,,,,,,,52.0,546.0,10.5,0.0,61.0,1321.0,21.7,0.0,,,,,,,,,,233.0,1151.0,4.9,7.0,57.0,592.0,10.4,6.0,290.0,1743.0,6.0,13.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-blackstock-1.html,*2002,Virginia,ACC,FR,LB,14.0,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-blackstock-1.html,*2004,Virginia,ACC,JR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-blackstock-1.html,Career,Virginia,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-boley-1.html,*2002,Southern Mississippi,CUSA,SO,LB,13.0,,,,,,1.0,54.0,54.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-boley-1.html,*2003,Southern Mississippi,CUSA,JR,LB,13.0,,,,,,0.0,0.0,,0.0,,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-boley-1.html,*2004,Southern Mississippi,CUSA,SR,LB,12.0,,,,,,2.0,75.0,37.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-boley-1.html,Career,Southern Mississippi,,,,,,,,,,3.0,129.0,43.0,2.0,,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradley-1.html,*2003,Oklahoma,Big 12,JR,WR,12.0,,,,,,,,,,,,,,,,,,,7.0,247.0,35.3,1.0,1.0,1.0,100.0,17.0,17.0,37.0,1.0,0.0,572.8,,,,,11.0,194.0,17.6,2.0,11.0,194.0,17.6,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradley-1.html,*2004,Oklahoma,Big 12,SR,WR,13.0,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,12.0,236.0,19.7,0.0,1.0,1.0,100.0,30.0,30.0,30.0,0.0,0.0,352.0,4.0,73.0,18.3,1.0,23.0,491.0,21.3,7.0,27.0,564.0,20.9,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradley-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,19.0,483.0,25.4,1.0,2.0,2.0,100.0,47.0,23.5,33.5,1.0,0.0,462.4,4.0,73.0,18.3,1.0,34.0,685.0,20.1,9.0,38.0,758.0,19.9,10.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-bragg-1.html,2001,UCLA,Pac-10,SO,WR,11.0,,,,,,,,,,,,,,,14.0,118.0,8.4,0.0,10.0,186.0,18.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,12.5,2.0,29.0,408.0,14.1,2.0,37.0,508.0,13.7,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-bragg-1.html,*2002,UCLA,Pac-10,SO,WR,13.0,,,,,,,,,,,,,,,16.0,256.0,16.0,1.0,,,,,,,,,,,,,,7.0,49.0,7.0,0.0,55.0,889.0,16.2,8.0,62.0,938.0,15.1,8.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-bragg-1.html,*2003,UCLA,Pac-10,JR,WR,13.0,,,,,,,,,,,,,,,38.0,302.0,7.9,0.0,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,73.0,1065.0,14.6,5.0,73.0,1065.0,14.6,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-bragg-1.html,*2004,UCLA,Pac-10,SR,WR,9.0,,,,,,,,,,,,,,,19.0,285.0,15.0,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,36.0,483.0,13.4,4.0,37.0,485.0,13.1,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-bragg-1.html,Career,UCLA,,,,,,,,,,,,,,,,,,,87.0,961.0,11.0,2.0,11.0,207.0,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,151.0,9.4,2.0,193.0,2845.0,14.7,19.0,209.0,2996.0,14.3,21.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamaal-brimmer-1.html,2001,UNLV,MWC,FR,DB,11.0,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamaal-brimmer-1.html,2002,UNLV,MWC,SO,DB,12.0,,,,,,0.0,0.0,,0.0,,1.0,27.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamaal-brimmer-1.html,2003,UNLV,MWC,JR,DB,12.0,,,,,,6.0,186.0,31.0,1.0,,,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamaal-brimmer-1.html,2004,UNLV,MWC,SR,DB,10.0,,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamaal-brimmer-1.html,Career,UNLV,,,,,,,,,,7.0,210.0,30.0,1.0,,1.0,82.0,2.0,,1.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,2000,Auburn,SEC,,RB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,1.7,0.0,,,,,6.0,10.0,1.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,2001,Auburn,SEC,FR,RB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,330.0,3.9,2.0,7.0,109.0,15.6,0.0,91.0,439.0,4.8,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,*2002,Auburn,SEC,SO,RB,12.0,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,,,,,,,,,,175.0,1008.0,5.8,13.0,9.0,166.0,18.4,1.0,184.0,1174.0,6.4,14.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,*2003,Auburn,SEC,JR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,446.0,4.7,5.0,8.0,80.0,10.0,0.0,103.0,526.0,5.1,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,*2004,Auburn,SEC,SR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,913.0,6.0,8.0,34.0,313.0,9.2,1.0,187.0,1226.0,6.6,9.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronnie-brown-1.html,Career,Auburn,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,2707.0,5.3,28.0,58.0,668.0,11.5,2.0,571.0,3375.0,5.9,30.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-brown-2.html,2000,Georgia,SEC,FR,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-20.0,-10.0,0.0,13.0,143.0,11.0,1.0,15.0,123.0,8.2,1.0,,,,,,,,,,
