NCAA_Link,Year,School,Conf,Class,Pos,G,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF
https://www.sports-reference.com/cfb/players/sam-brandon-1.html,1998,UNLV,WAC,,WR,9.0,,,,,,,,,,,,,,,12.0,122.0,10.2,1.0,12.0,122.0,10.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-brandon-1.html,2000,UNLV,MWC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/sam-brandon-1.html,2001,UNLV,MWC,SR,DB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,90.0,45.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/sam-brandon-1.html,Career,UNLV,,,,,,,,,,,,,,,,,,,12.0,122.0,10.2,1.0,12.0,122.0,10.2,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,112.0,37.3,1.0,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,1997,SMU,WAC,,RB,10.0,,,,,,,,,,,1.0,14.0,14.0,0.0,19.0,352.0,18.5,4.0,20.0,366.0,18.3,4.0,4.0,73.0,18.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,*1999,Minnesota,Big Ten,,WR,12.0,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,2.0,15.0,7.5,0.0,0.0,-9.0,,0.0,,,,,,,,,,,,,,,,,,,2.0,-4.0,-2.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,2000,Minnesota,Big Ten,JR,WR,10.0,,,,,,,,,,,,,,,22.0,286.0,13.0,0.0,22.0,286.0,13.0,0.0,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,2001,Minnesota,Big Ten,SR,DB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,Career,Overall,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,43.0,653.0,15.2,4.0,44.0,667.0,15.2,4.0,9.0,176.0,19.6,0.0,,,,,,,,,,,,,,,,,,,2.0,-4.0,-2.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,,SMU,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,19.0,352.0,18.5,4.0,20.0,366.0,18.3,4.0,4.0,73.0,18.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jack-brewer-1.html,,Minnesota,,,,,,,,,,,,,,,,,,,24.0,301.0,12.5,0.0,24.0,301.0,12.5,0.0,5.0,103.0,20.6,0.0,,,,,,,,,,,,,,,,,,,2.0,-4.0,-2.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/raheem-brock-1.html,2001,Temple,Big East,,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,59.0,59.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/raheem-brock-1.html,Career,Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,59.0,59.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/sheldon-brown-1.html,1998,South Carolina,SEC,,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,30.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/sheldon-brown-1.html,1999,South Carolina,SEC,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,2.0,59.0,29.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/sheldon-brown-1.html,*2000,South Carolina,SEC,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,71.0,17.8,0.0,,,,,
https://www.sports-reference.com/cfb/players/sheldon-brown-1.html,*2001,South Carolina,SEC,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,46.0,15.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/sheldon-brown-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,10.0,206.0,20.6,0.0,,,,,
https://www.sports-reference.com/cfb/players/alex-brown-1.html,1999,Florida,SEC,,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/alex-brown-1.html,2000,Florida,SEC,JR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/alex-brown-1.html,2001,Florida,SEC,,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,
https://www.sports-reference.com/cfb/players/alex-brown-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,8.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/antonio-bryant-1.html,1999,Pitt,Big East,,WR,11.0,,,,,,,,,,,,,,,51.0,844.0,16.5,6.0,51.0,844.0,16.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-bryant-1.html,2000,Pitt,Big East,SO,WR,10.0,,,,,,,,,,,,,,,68.0,1302.0,19.1,11.0,68.0,1302.0,19.1,11.0,,,,,16.0,181.0,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-bryant-1.html,2001,Pitt,Big East,JR,WR,10.0,,,,,,,,,,,,,,,42.0,659.0,15.7,9.0,42.0,659.0,15.7,9.0,,,,,28.0,207.0,7.4,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-bryant-1.html,Career,Pitt,,,,,,,,,,,,,,,,,,,161.0,2805.0,17.4,26.0,161.0,2805.0,17.4,26.0,,,,,44.0,388.0,8.8,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/phillip-buchanon-1.html,2000,Miami (FL),Big East,SO,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,2.0,78.0,39.0,1.0,,,77.0,1.0,
https://www.sports-reference.com/cfb/players/phillip-buchanon-1.html,2001,Miami (FL),Big East,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,3.0,90.0,30.0,0.0,31.0,464.0,15.0,2.0,,,,,,,,,,,,,,,5.0,157.0,31.4,1.0,,,,,
https://www.sports-reference.com/cfb/players/phillip-buchanon-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,90.0,30.0,0.0,32.0,477.0,14.9,2.0,,,,,,,,,,,,,,,7.0,235.0,33.6,2.0,,,77.0,1.0,
https://www.sports-reference.com/cfb/players/joe-burns-1.html,1998,Georgia Tech,ACC,,RB,11.0,,,,,,,,,,,98.0,474.0,4.8,5.0,13.0,94.0,7.2,0.0,111.0,568.0,5.1,5.0,7.0,130.0,18.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burns-1.html,1999,Georgia Tech,ACC,,RB,10.0,,,,,,,,,,,14.0,87.0,6.2,0.0,7.0,96.0,13.7,1.0,21.0,183.0,8.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burns-1.html,2000,Georgia Tech,ACC,SO,RB,11.0,,,,,,,,,,,220.0,908.0,4.1,12.0,26.0,242.0,9.3,1.0,246.0,1150.0,4.7,13.0,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burns-1.html,2001,Georgia Tech,ACC,JR,RB,12.0,,,,,,,,,,,282.0,1165.0,4.1,14.0,28.0,249.0,8.9,1.0,310.0,1414.0,4.6,15.0,2.0,43.0,21.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-burns-1.html,Career,Georgia Tech,,,,,,,,,,,,,,,614.0,2634.0,4.3,31.0,74.0,681.0,9.2,3.0,688.0,3315.0,4.8,34.0,10.0,194.0,19.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reche-caldwell-1.html,1999,Florida,SEC,,WR,12.0,,,,,,,,,,,4.0,19.0,4.8,0.0,27.0,269.0,10.0,2.0,31.0,288.0,9.3,2.0,3.0,52.0,17.3,0.0,5.0,49.0,9.8,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reche-caldwell-1.html,2000,Florida,SEC,SO,WR,12.0,,,,,,,,,,,4.0,25.0,6.3,0.0,49.0,760.0,15.5,6.0,53.0,785.0,14.8,6.0,,,,,,,,,1.0,1.0,100.0,9.0,9.0,9.0,0.0,0.0,175.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reche-caldwell-1.html,2001,Florida,SEC,JR,WR,11.0,,,,,,,,,,,5.0,47.0,9.4,0.0,65.0,1059.0,16.3,10.0,70.0,1106.0,15.8,10.0,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reche-caldwell-1.html,Career,Florida,,,,,,,,,,,,,,,13.0,91.0,7.0,0.0,141.0,2088.0,14.8,18.0,154.0,2179.0,14.1,18.0,4.0,64.0,16.0,0.0,5.0,49.0,9.8,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0.0,0.0,175.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rocky-calmus-1.html,1999,Oklahoma,Big 12,,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/rocky-calmus-1.html,*2000,Oklahoma,Big 12,JR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.0,41.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/rocky-calmus-1.html,2001,Oklahoma,Big 12,SR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,33.0,33.0,0.0,,,14.0,1.0,
https://www.sports-reference.com/cfb/players/rocky-calmus-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,74.0,24.7,1.0,,,14.0,1.0,
https://www.sports-reference.com/cfb/players/kelly-campbell-1.html,1998,Georgia Tech,ACC,,WR,10.0,,,,,,,,,,,1.0,12.0,12.0,0.0,11.0,131.0,11.9,1.0,12.0,143.0,11.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelly-campbell-1.html,1999,Georgia Tech,ACC,,WR,11.0,,,,,,,,,,,4.0,41.0,10.3,1.0,69.0,1105.0,16.0,10.0,73.0,1146.0,15.7,11.0,5.0,132.0,26.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelly-campbell-1.html,2000,Georgia Tech,ACC,JR,WR,11.0,,,,,,,,,,,4.0,87.0,21.8,2.0,59.0,963.0,16.3,10.0,63.0,1050.0,16.7,12.0,26.0,632.0,24.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelly-campbell-1.html,2001,Georgia Tech,ACC,SR,WR,9.0,,,,,,,,,,,4.0,12.0,3.0,0.0,56.0,708.0,12.6,3.0,60.0,720.0,12.0,3.0,28.0,651.0,23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kelly-campbell-1.html,Career,Georgia Tech,,,,,,,,,,,,,,,13.0,152.0,11.7,3.0,195.0,2907.0,14.9,24.0,208.0,3059.0,14.7,27.0,59.0,1415.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-carr-1.html,1997,Fresno State,WAC,,QB,4.0,,,,,,,,,,,5.0,-21.0,-4.2,0.0,,,,,5.0,-21.0,-4.2,0.0,,,,,,,,,5.0,11.0,45.5,53.0,4.8,0.7,0.0,1.0,67.7,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-carr-1.html,1998,Fresno State,WAC,,QB,7.0,,,,,,,,,,,13.0,-31.0,-2.4,0.0,,,,,13.0,-31.0,-2.4,0.0,,,,,,,,,22.0,41.0,53.7,228.0,5.6,5.0,1.0,1.0,103.5,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-carr-1.html,2000,Fresno State,WAC,JR,QB,11.0,,,,,,,,,,,65.0,80.0,1.2,4.0,,,,,65.0,80.0,1.2,4.0,,,,,,,,,194.0,316.0,61.4,2338.0,7.4,7.0,18.0,11.0,135.4,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-carr-1.html,*2001,Fresno State,WAC,SR,QB,14.0,,,,,,,,,,,94.0,67.0,0.7,5.0,,,,,94.0,67.0,0.7,5.0,,,,,,,,,344.0,533.0,64.5,4839.0,9.1,10.0,46.0,9.0,165.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-carr-1.html,Career,Fresno State,,,,,,,,,,,,,,,177.0,95.0,0.5,9.0,,,,,177.0,95.0,0.5,9.0,,,,,,,,,565.0,901.0,62.7,7458.0,8.3,8.6,65.0,22.0,151.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-carter-1.html,1999,Auburn,SEC,,WR,7.0,,,,,,,,,,,2.0,29.0,14.5,0.0,1.0,1.0,1.0,0.0,3.0,30.0,10.0,0.0,12.0,279.0,23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-carter-1.html,2000,Auburn,SEC,SO,WR,11.0,,,,,,,,,,,15.0,116.0,7.7,0.0,21.0,271.0,12.9,1.0,36.0,387.0,10.8,1.0,19.0,461.0,24.3,1.0,,,,,1.0,1.0,100.0,39.0,39.0,39.0,0.0,0.0,427.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-carter-1.html,2001,Auburn,SEC,JR,WR,11.0,,,,,,,,,,,7.0,28.0,4.0,0.0,35.0,570.0,16.3,3.0,42.0,598.0,14.2,3.0,13.0,311.0,23.9,0.0,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-carter-1.html,Career,Auburn,,,,,,,,,,,,,,,24.0,173.0,7.2,0.0,57.0,842.0,14.8,4.0,81.0,1015.0,12.5,4.0,44.0,1051.0,23.9,1.0,1.0,18.0,18.0,0.0,1.0,1.0,100.0,39.0,39.0,39.0,0.0,0.0,427.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demontray-carter-2.html,2001,Troy,Ind,,RB,11.0,,,,,,,,,,,160.0,801.0,5.0,8.0,24.0,194.0,8.1,4.0,184.0,995.0,5.4,12.0,17.0,455.0,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demontray-carter-2.html,Career,Troy,,,,,,,,,,,,,,,160.0,801.0,5.0,8.0,24.0,194.0,8.1,4.0,184.0,995.0,5.4,12.0,17.0,455.0,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-cartwright-1.html,2000,Kansas State,Big 12,,RB,12.0,,,,,,,,,,,46.0,278.0,6.0,5.0,5.0,78.0,15.6,0.0,51.0,356.0,7.0,5.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-cartwright-1.html,2001,Kansas State,Big 12,,RB,11.0,,,,,,,,,,,66.0,292.0,4.4,2.0,15.0,108.0,7.2,0.0,81.0,400.0,4.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-cartwright-1.html,Career,Kansas State,,,,,,,,,,,,,,,112.0,570.0,5.1,7.0,20.0,186.0,9.3,0.0,132.0,756.0,5.7,7.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-cash-1.html,2000,USC,Pac-10,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,4.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/chris-cash-1.html,*2001,USC,Pac-10,SR,DB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/chris-cash-1.html,Career,USC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,16.0,4.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,1997,Florida,SEC,,K,11.0,,,,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,1998,Florida,SEC,,K,11.0,,,,33.0,37.0,89.2,11.0,15.0,73.3,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,1999,Florida,SEC,,K,11.0,,,,38.0,41.0,92.7,21.0,24.0,87.5,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,2000,Florida,SEC,SR,K,12.0,,,,49.0,53.0,92.5,16.0,19.0,84.2,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,2001,Florida,SEC,SR,K,10.0,,,,46.0,48.0,95.8,19.0,22.0,86.4,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-chandler-1.html,Career,Florida,,,,,,,,167.0,180.0,92.8,67.0,80.0,83.8,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermaine-chatman-1.html,2000,Arizona,Pac-10,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,5.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/jermaine-chatman-1.html,2001,Arizona,Pac-10,SR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,49.0,16.3,0.0,,,,,
https://www.sports-reference.com/cfb/players/jermaine-chatman-1.html,Career,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,64.0,10.7,0.0,,,,,
https://www.sports-reference.com/cfb/players/joe-cooper-1.html,*1998,Ohio State,Big Ten,,PR,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-cooper-1.html,1999,Ohio State,Big Ten,,LB,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/joe-cooper-1.html,*2000,Ohio State,Big Ten,SR,LB,12.0,,,,,,,,,,,1.0,18.0,18.0,0.0,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/joe-cooper-1.html,2001,Ohio State,Big Ten,SR,LB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/joe-cooper-1.html,Career,Ohio State,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,,,,,1.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,3.0,9.0,3.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/keyuo-craver-1.html,1998,Nebraska,Big 12,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/keyuo-craver-1.html,1999,Nebraska,Big 12,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,106.0,10.6,0.0,,,,,,,,,,,,,,,3.0,18.0,6.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/keyuo-craver-1.html,2000,Nebraska,Big 12,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,31.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keyuo-craver-1.html,2001,Nebraska,Big 12,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,246.0,11.7,0.0,,,,,,,,,,,,,,,3.0,97.0,32.3,1.0,,,,,
https://www.sports-reference.com/cfb/players/keyuo-craver-1.html,Career,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,383.0,12.0,2.0,,,,,,,,,,,,,,,7.0,115.0,16.4,1.0,,,,,
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,1998,Nebraska,Big 12,,QB,8.0,,,,,,,,,,,96.0,459.0,4.8,5.0,,,,,96.0,459.0,4.8,5.0,,,,,,,,,49.0,101.0,48.5,601.0,6.0,5.0,4.0,4.0,103.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,1999,Nebraska,Big 12,,QB,12.0,,,,,,,,,,,180.0,889.0,4.9,16.0,2.0,46.0,23.0,1.0,182.0,935.0,5.1,17.0,,,,,,,,,83.0,160.0,51.9,1269.0,7.9,7.7,7.0,4.0,127.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,2000,Nebraska,Big 12,JR,QB,11.0,,,,,,,,,,,169.0,971.0,5.7,20.0,,,,,169.0,971.0,5.7,20.0,,,,,,,,,75.0,156.0,48.1,1101.0,7.1,6.4,11.0,7.0,121.7,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,2001,Nebraska,Big 12,SR,QB,12.0,,,,,,,,,,,203.0,1115.0,5.5,18.0,1.0,63.0,63.0,1.0,204.0,1178.0,5.8,19.0,,,,,,,,,105.0,189.0,55.6,1510.0,8.0,6.3,7.0,10.0,124.3,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-crouch-1.html,Career,Nebraska,,,,,,,,,,,,,,,648.0,3434.0,5.3,59.0,3.0,109.0,36.3,2.0,651.0,3543.0,5.4,61.0,,,,,,,,,312.0,606.0,51.5,4481.0,7.4,6.5,29.0,25.0,121.1,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronald-curry-1.html,1998,North Carolina,ACC,,QB,11.0,,,,,,,,,,,80.0,419.0,5.2,2.0,,,,,80.0,419.0,5.2,2.0,,,,,,,,,66.0,147.0,44.9,975.0,6.6,5.3,6.0,7.0,104.6,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronald-curry-1.html,1999,North Carolina,ACC,,QB,5.0,,,,,,,,,,,60.0,226.0,3.8,2.0,,,,,60.0,226.0,3.8,2.0,,,,,,,,,54.0,110.0,49.1,682.0,6.2,2.7,3.0,10.0,92.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronald-curry-1.html,2000,North Carolina,ACC,JR,QB,11.0,,,,,,,,,,,119.0,351.0,2.9,6.0,1.0,2.0,2.0,0.0,120.0,353.0,2.9,6.0,,,,,,,,,163.0,304.0,53.6,2325.0,7.6,6.6,11.0,12.0,121.9,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronald-curry-1.html,2001,North Carolina,ACC,SR,QB,10.0,,,,,,,,,,,89.0,253.0,2.8,3.0,,,,,89.0,253.0,2.8,3.0,,,,,,,,,62.0,134.0,46.3,1005.0,7.5,6.7,8.0,6.0,120.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ronald-curry-1.html,Career,North Carolina,,,,,,,,,,,,,,,348.0,1249.0,3.6,13.0,1.0,2.0,2.0,0.0,349.0,1251.0,3.6,13.0,,,,,,,,,345.0,695.0,49.6,4987.0,7.2,5.7,28.0,35.0,113.1,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-curtis-1.html,1998,Texas Tech,Big 12,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,1.0,20.0,20.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/kevin-curtis-1.html,1999,Texas Tech,Big 12,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,47.0,15.7,0.0,,,,,
https://www.sports-reference.com/cfb/players/kevin-curtis-1.html,2000,Texas Tech,Big 12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,2.0,58.0,29.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/kevin-curtis-1.html,2001,Texas Tech,Big 12,SR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19.0,4.8,0.0,,,,,
https://www.sports-reference.com/cfb/players/kevin-curtis-1.html,Career,Texas Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,10.0,144.0,14.4,1.0,,,,,
