NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,*2002,Miami (FL),Big East,,WR,12.0,,,,,,,,,,,,,,,,,,,3.0,30.0,10.0,0.0,3.0,30.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,*2003,Miami (FL),Big East,SO,WR,13.0,,,,,,,,,,,,,,,,,,,8.0,111.0,13.9,0.0,8.0,111.0,13.9,0.0,1.0,24.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,*2004,Miami (FL),ACC,JR,WR,11.0,,,,,,,,,,,,,,,2.0,4.0,2.0,0.0,20.0,351.0,17.6,3.0,22.0,355.0,16.1,3.0,,,,,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,*2005,Miami (FL),ACC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,7.0,55.0,7.9,0.0,37.0,614.0,16.6,6.0,44.0,669.0,15.2,6.0,5.0,88.0,17.6,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sinorice-moss-1.html,Career,Miami (FL),,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,9.0,59.0,6.6,0.0,68.0,1106.0,16.3,9.0,77.0,1165.0,15.1,9.0,6.0,112.0,18.7,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-mullins-1.html,*2002,Marshall,MAC,FR,TE,12.0,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-mullins-1.html,2003,Marshall,MAC,SO,TE,12.0,,,,,,,,,,,,,,,,,,,8.0,53.0,6.6,0.0,8.0,53.0,6.6,0.0,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-mullins-1.html,*2004,Marshall,MAC,JR,TE,12.0,,,,,,,,,,,,,,,,,,,6.0,45.0,7.5,0.0,6.0,45.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-mullins-1.html,2005,Marshall,CUSA,SR,TE,11.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,10.0,70.0,7.0,1.0,10.0,70.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-mullins-1.html,Career,Marshall,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,25.0,171.0,6.8,1.0,25.0,171.0,6.8,1.0,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-nance-1.html,2002,Miami (OH),MAC,SO,WR,10.0,,,,,,,,,,,,,,,,,,,12.0,189.0,15.8,0.0,12.0,189.0,15.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-nance-1.html,*2003,Miami (OH),MAC,JR,WR,14.0,,,,,,,,,,,,,,,,,,,90.0,1498.0,16.6,11.0,90.0,1498.0,16.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-nance-1.html,*2004,Miami (OH),MAC,JR,WR,5.0,,,,,,,,,,,,,,,,,,,25.0,337.0,13.5,1.0,25.0,337.0,13.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-nance-1.html,2005,Miami (OH),MAC,SR,WR,11.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,1.0,6.0,6.0,0.0,81.0,1107.0,13.7,14.0,82.0,1113.0,13.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martin-nance-1.html,Career,Miami (OH),,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,1.0,6.0,6.0,0.0,208.0,3131.0,15.1,26.0,209.0,3137.0,15.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terna-nande-1.html,*2003,Miami (OH),MAC,SO,LB,3.0,,,,,,4.0,114.0,28.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terna-nande-1.html,2005,Miami (OH),MAC,SR,LB,6.0,20.0,24.0,44.0,4.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terna-nande-1.html,Career,Miami (OH),,,,,20.0,24.0,44.0,4.0,0.0,4.0,114.0,28.5,1.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-nanton-1.html,*2005,Miami (FL),ACC,SR,DL,12.0,15.0,5.0,20.0,10.5,6.5,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-nanton-1.html,Career,Miami (FL),,,,,15.0,5.0,20.0,10.5,6.5,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalid-naziruddin-1.html,*2004,Texas Tech,Big 12,JR,DB,12.0,,,,,,0.0,0.0,,0.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalid-naziruddin-1.html,*2005,Texas Tech,Big 12,SR,DB,12.0,46.0,20.0,66.0,1.0,0.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/khalid-naziruddin-1.html,Career,Texas Tech,,,,,46.0,20.0,66.0,1.0,0.0,2.0,2.0,1.0,0.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/haloti-ngata-1.html,*2005,Oregon,Pac-10,JR,DL,12.0,32.0,29.0,61.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/haloti-ngata-1.html,Career,Oregon,,,,,32.0,29.0,61.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,*2003,Florida State,ACC,SO,LB,13.0,,,,,,0.0,0.0,,0.0,,1.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,*2004,Florida State,ACC,JR,LB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,*2005,Florida State,ACC,SR,LB,12.0,53.0,47.0,100.0,9.5,1.0,2.0,59.0,29.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,Career,Florida State,,,,,53.0,47.0,100.0,9.5,1.0,3.0,59.0,19.7,1.0,,1.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rob-ninkovich-1.html,*2004,Purdue,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rob-ninkovich-1.html,2005,Purdue,Big Ten,SR,DL,11.0,35.0,13.0,48.0,17.0,8.0,2.0,37.0,18.5,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rob-ninkovich-1.html,Career,Purdue,,,,,35.0,13.0,48.0,17.0,8.0,2.0,37.0,18.5,0.0,,,,,,,,,,2.0,3.0,1.5,2.0,2.0,3.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,2002,Mississippi State,SEC,FR,RB,12.0,,,,,,,,,,,,,,,66.0,394.0,6.0,0.0,5.0,47.0,9.4,0.0,71.0,441.0,6.2,0.0,14.0,292.0,20.9,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,2003,Mississippi State,SEC,SO,RB,12.0,,,,,,,,,,,,,,,121.0,642.0,5.3,2.0,8.0,6.0,0.8,0.0,129.0,648.0,5.0,2.0,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,2004,Mississippi State,SEC,JR,RB,11.0,,,,,,,,,,,,,,,195.0,1050.0,5.4,7.0,11.0,37.0,3.4,0.0,206.0,1087.0,5.3,7.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,2005,Mississippi State,SEC,SR,RB,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,191.0,1136.0,5.9,6.0,19.0,96.0,5.1,2.0,210.0,1232.0,5.9,8.0,,,,,4.0,43.0,10.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,Career,Mississippi State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,573.0,3222.0,5.6,15.0,43.0,186.0,4.3,2.0,616.0,3408.0,5.5,17.0,15.0,309.0,20.6,0.0,4.0,43.0,10.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,*2002,Auburn,SEC,FR,WR,13.0,,,,,,,,,,,,,,,,,,,17.0,224.0,13.2,3.0,17.0,224.0,13.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,*2003,Auburn,SEC,SO,WR,13.0,,,,,,,,,,,,,,,,,,,22.0,373.0,17.0,3.0,22.0,373.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,*2004,Auburn,SEC,JR,WR,13.0,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,25.0,359.0,14.4,7.0,26.0,366.0,14.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,*2005,Auburn,SEC,SR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,7.0,147.0,21.0,2.0,33.0,357.0,10.8,5.0,40.0,504.0,12.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ben-obomanu-1.html,Career,Auburn,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,8.0,154.0,19.3,2.0,97.0,1313.0,13.5,18.0,105.0,1467.0,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/melvin-oliver-1.html,*2004,LSU,SEC,JR,DL,12.0,,,,,,1.0,27.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/melvin-oliver-1.html,*2005,LSU,SEC,SR,DL,13.0,33.0,31.0,64.0,11.0,9.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/melvin-oliver-1.html,Career,LSU,,,,,33.0,31.0,64.0,11.0,9.0,1.0,27.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-olmsted-1.html,2002,Troy,Ind,FR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,2871.0,39.9,21.0,24.0,87.5,11.0,15.0,73.3,54.0
https://www.sports-reference.com/cfb/players/thomas-olmsted-1.html,2003,Troy,Ind,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3304.0,42.4,21.0,24.0,87.5,6.0,13.0,46.2,39.0
https://www.sports-reference.com/cfb/players/thomas-olmsted-1.html,*2004,Troy,Sun Belt,JR,P,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,3272.0,43.1,,,,0.0,1.0,0.0,
https://www.sports-reference.com/cfb/players/thomas-olmsted-1.html,2005,Troy,Sun Belt,SR,P,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,2506.0,40.4,1.0,1.0,100.0,,,,
https://www.sports-reference.com/cfb/players/thomas-olmsted-1.html,Career,Troy,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,11953.0,41.5,43.0,49.0,87.8,17.0,29.0,58.6,93.0
https://www.sports-reference.com/cfb/players/drew-olson-1.html,*2002,UCLA,Pac-10,FR,QB,9.0,,,,,,,,,,,,,,,22.0,-85.0,-3.9,0.0,,,,,22.0,-85.0,-3.9,0.0,,,,,,,,,53.0,104.0,51.0,702.0,6.8,5.6,3.0,4.0,109.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-olson-1.html,*2003,UCLA,Pac-10,SO,QB,12.0,,,,,,,,,,,,,,,74.0,-181.0,-2.4,1.0,,,,,74.0,-181.0,-2.4,1.0,,,,,,,,,173.0,325.0,53.2,2067.0,6.4,5.7,10.0,9.0,111.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-olson-1.html,*2004,UCLA,Pac-10,JR,QB,12.0,,,,,,,,,,,,,,,53.0,106.0,2.0,0.0,,,,,53.0,106.0,2.0,0.0,,,,,,,,,196.0,341.0,57.5,2565.0,7.5,7.0,20.0,13.0,132.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-olson-1.html,*2005,UCLA,Pac-10,SR,QB,12.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,50.0,-48.0,-1.0,1.0,,,,,50.0,-48.0,-1.0,1.0,,,,,,,,,242.0,378.0,64.0,3198.0,8.5,9.5,34.0,6.0,161.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-olson-1.html,Career,UCLA,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,199.0,-208.0,-1.0,2.0,,,,,199.0,-208.0,-1.0,2.0,,,,,,,,,664.0,1148.0,57.8,8532.0,7.4,7.3,67.0,32.0,134.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chijioke-onyenegecha-1.html,*2004,Oklahoma,Big 12,JR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chijioke-onyenegecha-1.html,*2005,Oklahoma,Big 12,SR,DB,11.0,18.0,13.0,31.0,3.0,0.0,1.0,63.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chijioke-onyenegecha-1.html,Career,Oklahoma,,,,,18.0,13.0,31.0,3.0,0.0,1.0,63.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,*2002,Wisconsin,Big Ten,FR,WR,14.0,,,,,,,,,,,,,,,,,,,47.0,842.0,17.9,8.0,47.0,842.0,17.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,*2003,Wisconsin,Big Ten,SO,WR,13.0,,,,,,,,,,,,,,,,,,,7.0,117.0,16.7,0.0,7.0,117.0,16.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,*2004,Wisconsin,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,,,,,13.0,177.0,13.6,3.0,13.0,177.0,13.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,*2005,Wisconsin,Big Ten,SR,WR,13.0,,,,,,,,,,,,,,,,,,,40.0,688.0,17.2,8.0,40.0,688.0,17.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-orr-1.html,Career,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,107.0,1824.0,17.0,19.0,107.0,1824.0,17.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrad-page-1.html,*2002,UCLA,Pac-10,FR,DB,13.0,,,,,,2.0,43.0,21.5,1.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrad-page-1.html,*2003,UCLA,Pac-10,SO,DB,12.0,,,,,,3.0,53.0,17.7,1.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrad-page-1.html,*2004,UCLA,Pac-10,JR,DB,12.0,,,,,,3.0,20.0,6.7,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,3.0,55.0,18.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrad-page-1.html,*2005,UCLA,Pac-10,SR,DB,12.0,53.0,19.0,72.0,7.0,1.0,1.0,0.0,0.0,0.0,,,,,,1.0,38.0,38.0,0.0,,,,,1.0,38.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrad-page-1.html,Career,UCLA,,,,,53.0,19.0,72.0,7.0,1.0,9.0,116.0,12.9,2.0,,,,,,1.0,38.0,38.0,0.0,,,,,1.0,38.0,38.0,0.0,,,,,3.0,55.0,18.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kai-parham-1.html,*2005,Virginia,ACC,JR,LB,12.0,57.0,46.0,103.0,14.5,8.5,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kai-parham-1.html,Career,Virginia,,,,,57.0,46.0,103.0,14.5,8.5,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sam-paulescu-1.html,*2004,Oregon State,Pac-10,JR,P,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,3058.0,42.5,,,,,,,
https://www.sports-reference.com/cfb/players/sam-paulescu-1.html,2005,Oregon State,Pac-10,SR,P,11.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,56.0,2406.0,43.0,,,,,,,
https://www.sports-reference.com/cfb/players/sam-paulescu-1.html,Career,Oregon State,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,128.0,5464.0,42.7,,,,,,,
https://www.sports-reference.com/cfb/players/domata-peko-1.html,2005,Michigan State,Big Ten,SR,DL,11.0,33.0,20.0,53.0,2.5,1.0,,,,,1.0,1.0,74.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/domata-peko-1.html,Career,Michigan State,,,,,33.0,20.0,53.0,2.5,1.0,,,,,1.0,1.0,74.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-penn-1.html,2005,Utah State,WAC,SR,OL,7.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-penn-1.html,Career,Utah State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-peprah-1.html,2002,Alabama,SEC,FR,DB,13.0,,,,,,4.0,90.0,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-peprah-1.html,2003,Alabama,SEC,SO,DB,13.0,,,,,,4.0,93.0,23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-peprah-1.html,*2004,Alabama,SEC,JR,DB,12.0,,,,,,1.0,31.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-peprah-1.html,*2005,Alabama,SEC,SR,DB,12.0,28.0,15.0,43.0,3.0,0.0,0.0,0.0,,0.0,5.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charlie-peprah-1.html,Career,Alabama,,,,,28.0,15.0,43.0,3.0,0.0,9.0,214.0,23.8,1.0,5.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anwar-phillips-1.html,*2002,Penn State,Big Ten,,DB,13.0,,,,,,2.0,52.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anwar-phillips-1.html,2004,Penn State,Big Ten,SR,DB,11.0,,,,,,4.0,47.0,11.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anwar-phillips-1.html,*2005,Penn State,Big Ten,SR,DB,12.0,24.0,6.0,30.0,2.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anwar-phillips-1.html,Career,Penn State,,,,,24.0,6.0,30.0,2.0,0.0,7.0,106.0,15.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-pinegar-1.html,*2002,Fresno State,WAC,FR,QB,14.0,,,,,,,,,,,,,,,65.0,-131.0,-2.0,1.0,1.0,0.0,0.0,0.0,66.0,-131.0,-2.0,1.0,,,,,,,,,230.0,403.0,57.1,2929.0,7.3,7.1,20.0,10.0,129.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-pinegar-1.html,*2003,Fresno State,WAC,SO,QB,10.0,,,,,,,,,,,,,,,43.0,-18.0,-0.4,1.0,,,,,43.0,-18.0,-0.4,1.0,,,,,,,,,174.0,294.0,59.2,1773.0,6.0,5.4,11.0,9.0,116.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-pinegar-1.html,*2004,Fresno State,WAC,JR,QB,12.0,,,,,,,,,,,,,,,46.0,99.0,2.2,3.0,1.0,-10.0,-10.0,0.0,47.0,89.0,1.9,3.0,,,,,,,,,173.0,292.0,59.2,2099.0,7.2,6.5,23.0,15.0,135.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-pinegar-1.html,*2005,Fresno State,WAC,SR,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,46.0,59.0,1.3,3.0,,,,,46.0,59.0,1.3,3.0,,,,,,,,,265.0,416.0,63.7,3335.0,8.0,7.8,30.0,15.0,147.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-pinegar-1.html,Career,Fresno State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,200.0,9.0,0.0,8.0,2.0,-10.0,-5.0,0.0,202.0,-1.0,0.0,8.0,,,,,,,,,842.0,1405.0,59.9,10136.0,7.2,6.8,84.0,49.0,133.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-plackemeier-1.html,*2002,Wake Forest,ACC,FR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1383.0,43.2,4.0,4.0,100.0,0.0,2.0,0.0,4.0
https://www.sports-reference.com/cfb/players/ryan-plackemeier-1.html,2003,Wake Forest,ACC,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,2600.0,45.6,16.0,16.0,100.0,5.0,7.0,71.4,31.0
https://www.sports-reference.com/cfb/players/ryan-plackemeier-1.html,2004,Wake Forest,ACC,JR,K,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,2809.0,43.9,11.0,11.0,100.0,4.0,9.0,44.4,23.0
https://www.sports-reference.com/cfb/players/ryan-plackemeier-1.html,2005,Wake Forest,ACC,SR,P,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,3165.0,47.2,,,,,,,
