NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/evan-boehm-1.html,2015,Missouri,SEC,SR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/evan-boehm-1.html,Career,Missouri,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devante-bond-1.html,*2014,Oklahoma,Big 12,FR,LB,10.0,18.0,12.0,30.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devante-bond-1.html,*2015,Oklahoma,Big 12,SR,LB,9.0,28.0,15.0,43.0,7.0,3.0,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devante-bond-1.html,Career,Oklahoma,,,,,46.0,27.0,73.0,11.0,3.0,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devontae-booker-1.html,*2014,Utah,Pac-12,JR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,292.0,1512.0,5.2,10.0,43.0,306.0,7.1,2.0,335.0,1818.0,5.4,12.0,0.0,0.0,,0.0,3.0,57.0,19.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devontae-booker-1.html,*2015,Utah,Pac-12,SR,RB,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,25.0,25.0,45.0,1.0,0.0,640.0,268.0,1261.0,4.7,11.0,37.0,316.0,8.5,0.0,305.0,1577.0,5.2,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devontae-booker-1.html,Career,Utah,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,25.0,25.0,45.0,1.0,0.0,640.0,560.0,2773.0,5.0,21.0,80.0,622.0,7.8,2.0,640.0,3395.0,5.3,23.0,0.0,0.0,,0.0,3.0,57.0,19.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-bosa-1.html,*2013,Ohio State,Big Ten,FR,DL,11.0,27.0,15.0,42.0,13.5,7.5,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-bosa-1.html,*2014,Ohio State,Big Ten,SO,DL,15.0,39.0,16.0,55.0,21.5,13.5,0.0,0.0,,0.0,1.0,1.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-bosa-1.html,*2015,Ohio State,Big Ten,JR,DL,12.0,35.0,16.0,51.0,16.0,5.0,1.0,28.0,28.0,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joey-bosa-1.html,Career,Ohio State,,,,,101.0,47.0,148.0,51.0,26.0,1.0,28.0,28.0,0.0,6.0,2.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-boyd-1.html,*2013,Pitt,ACC,FR,WR,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,11.0,108.0,9.8,1.0,85.0,1174.0,13.8,7.0,96.0,1282.0,13.4,8.0,3.0,69.0,23.0,1.0,19.0,425.0,22.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-boyd-1.html,*2014,Pitt,ACC,SO,WR,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,100.0,29.0,29.0,29.0,0.0,0.0,343.6,12.0,63.0,5.3,0.0,78.0,1261.0,16.2,8.0,90.0,1324.0,14.7,8.0,16.0,162.0,10.1,0.0,16.0,442.0,27.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-boyd-1.html,*2015,Pitt,ACC,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,3.0,66.7,67.0,22.3,22.3,0.0,0.0,254.3,40.0,349.0,8.7,0.0,91.0,926.0,10.2,6.0,131.0,1275.0,9.7,6.0,8.0,7.0,0.9,0.0,11.0,257.0,23.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-boyd-1.html,Career,Pitt,,,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,4.0,75.0,96.0,24.0,24.0,0.0,0.0,276.6,63.0,520.0,8.3,1.0,254.0,3361.0,13.2,21.0,317.0,3881.0,12.2,22.0,27.0,238.0,8.8,1.0,46.0,1124.0,24.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevone-boykin-1.html,*2012,Texas Christian,Big 12,FR,QB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,167.0,292.0,57.2,2054.0,7.0,6.5,15.0,10.0,126.4,127.0,417.0,3.3,3.0,,,,,127.0,417.0,3.3,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevone-boykin-1.html,2013,Texas Christian,Big 12,SO,QB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,105.0,176.0,59.7,1198.0,6.8,5.8,7.0,7.0,122.0,105.0,313.0,3.0,7.0,26.0,204.0,7.8,0.0,131.0,517.0,3.9,7.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/trevone-boykin-1.html,*2014,Texas Christian,Big 12,JR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,301.0,492.0,61.2,3901.0,7.9,8.4,33.0,10.0,145.9,152.0,707.0,4.7,8.0,2.0,53.0,26.5,1.0,154.0,760.0,4.9,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/trevone-boykin-1.html,*2015,Texas Christian,Big 12,SR,QB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,256.0,395.0,64.8,3574.0,9.0,9.5,31.0,10.0,161.6,123.0,612.0,5.0,9.0,0.0,0.0,,0.0,123.0,612.0,5.0,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,18.0,18.0
https://www.sports-reference.com/cfb/players/trevone-boykin-1.html,Career,Texas Christian,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,829.0,1355.0,61.2,10727.0,7.9,8.0,86.0,37.0,143.2,507.0,2049.0,4.0,27.0,28.0,257.0,9.2,1.0,535.0,2306.0,4.3,28.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,18.0,18.0
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,*2011,Florida,SEC,FR,QB,8.0,,,,,,,,,,,,,,,18.0,39.0,46.2,206.0,5.3,1.7,2.0,4.0,86.9,13.0,7.0,0.5,2.0,,,,,13.0,7.0,0.5,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,*2012,Florida,SEC,SO,QB,5.0,,,,,,,,,,,,,,,23.0,35.0,65.7,249.0,7.1,7.7,1.0,0.0,134.9,7.0,-4.0,-0.6,1.0,,,,,7.0,-4.0,-0.6,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,*2014,North Carolina State,ACC,JR,QB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,221.0,370.0,59.7,2606.0,7.0,7.7,23.0,5.0,136.7,124.0,529.0,4.3,3.0,1.0,20.0,20.0,0.0,125.0,549.0,4.4,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,*2015,North Carolina State,ACC,SR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,237.0,395.0,60.0,2662.0,6.7,7.1,20.0,6.0,130.3,139.0,370.0,2.7,6.0,0.0,0.0,,0.0,139.0,370.0,2.7,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,Career,Overall,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,499.0,839.0,59.5,5723.0,6.8,7.1,46.0,15.0,131.3,283.0,902.0,3.2,12.0,1.0,20.0,20.0,0.0,284.0,922.0,3.2,12.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,,Florida,,,,,,,,,,,,,,,,,,,41.0,74.0,55.4,455.0,6.1,4.5,3.0,4.0,109.6,20.0,3.0,0.2,3.0,,,,,20.0,3.0,0.2,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html,,North Carolina State,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,458.0,765.0,59.9,5268.0,6.9,7.4,43.0,11.0,133.4,263.0,899.0,3.4,9.0,1.0,20.0,20.0,0.0,264.0,919.0,3.5,9.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,2012,Missouri,SEC,FR,LB,,7.0,7.0,14.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,*2013,Missouri,SEC,SO,LB,14.0,40.0,30.0,70.0,6.5,1.0,3.0,30.0,10.0,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,*2014,Missouri,SEC,JR,LB,14.0,64.0,57.0,121.0,5.0,1.0,0.0,0.0,,0.0,4.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,2015,Missouri,SEC,SR,LB,12.0,73.0,79.0,152.0,12.0,2.5,2.0,9.0,4.5,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,Career,Missouri,,,,,184.0,173.0,357.0,23.5,4.5,5.0,39.0,7.8,0.0,11.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-brown-11.html,*2012,Notre Dame,Ind,FR,WR,12.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,56.0,28.0,0.0,2.0,56.0,28.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-brown-11.html,*2013,Notre Dame,Ind,SO,WR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,15.0,209.0,13.9,1.0,15.0,209.0,13.9,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-brown-11.html,2014,Notre Dame,Ind,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,1.0,5.0,5.0,0.0,39.0,548.0,14.1,1.0,40.0,553.0,13.8,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-brown-11.html,*2015,Notre Dame,Ind,SR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,48.0,597.0,12.4,4.0,48.0,597.0,12.4,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-brown-11.html,Career,Notre Dame,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,1.0,5.0,5.0,0.0,104.0,1410.0,13.6,6.0,105.0,1415.0,13.5,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/beniquez-brown-1.html,*2013,Mississippi State,SEC,FR,LB,12.0,16.0,23.0,39.0,4.5,0.0,0.0,0.0,,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/beniquez-brown-1.html,*2014,Mississippi State,SEC,SO,LB,13.0,30.0,32.0,62.0,7.0,2.0,2.0,24.0,12.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/beniquez-brown-1.html,*2015,Mississippi State,SEC,JR,LB,13.0,48.0,51.0,99.0,11.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,31.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/beniquez-brown-1.html,Career,Mississippi State,,,,,94.0,106.0,200.0,22.5,6.0,3.0,26.0,8.7,0.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,31.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-brown-6.html,*2012,Purdue,Big Ten,FR,DB,,4.0,2.0,6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-brown-6.html,2013,Purdue,Big Ten,SO,DB,12.0,51.0,18.0,69.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-brown-6.html,2014,Purdue,Big Ten,JR,DB,12.0,41.0,13.0,54.0,5.5,1.5,0.0,0.0,,0.0,10.0,1.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-brown-6.html,2015,Purdue,Big Ten,SR,CB,12.0,41.0,19.0,60.0,1.0,0.0,4.0,4.0,1.0,0.0,6.0,1.0,,,0.0,,,,,,,,,,1.0,39.0,39.0,0.0,0.0,0.0,,0.0,1.0,39.0,39.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-brown-6.html,Career,Purdue,,,,,137.0,52.0,189.0,9.5,1.5,4.0,4.0,1.0,0.0,19.0,2.0,0.0,0.0,1.0,,,,,,,,,,1.0,39.0,39.0,0.0,0.0,0.0,,0.0,1.0,39.0,39.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamarcus-brutus-1.html,*2013,Florida State,ACC,SO,DB,7.0,13.0,1.0,14.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamarcus-brutus-1.html,*2014,Florida State,ACC,JR,DB,11.0,7.0,8.0,15.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamarcus-brutus-1.html,*2015,Florida State,ACC,SR,DB,13.0,46.0,22.0,68.0,0.0,0.0,3.0,94.0,31.3,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamarcus-brutus-1.html,Career,Florida State,,,,,66.0,31.0,97.0,0.0,0.0,5.0,98.0,19.6,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deforest-buckner-1.html,*2012,Oregon,Pac-12,FR,DL,13.0,15.0,14.0,29.0,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deforest-buckner-1.html,*2013,Oregon,Pac-12,SO,DL,12.0,13.0,26.0,39.0,3.5,2.5,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deforest-buckner-1.html,*2014,Oregon,Pac-12,JR,DL,15.0,36.0,45.0,81.0,13.0,4.0,0.0,0.0,,0.0,4.0,0.0,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deforest-buckner-1.html,*2015,Oregon,Pac-12,SR,DL,13.0,45.0,38.0,83.0,17.0,10.5,0.0,0.0,,0.0,5.0,1.0,,,0.0,,,,,,,,,,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deforest-buckner-1.html,Career,Oregon,,,,,109.0,123.0,232.0,36.0,18.0,0.0,0.0,,0.0,10.0,2.0,,,2.0,,,,,,,,,,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,2.0,13.0,6.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bullard-1.html,*2012,Florida,SEC,FR,DL,,14.0,13.0,27.0,5.0,1.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bullard-1.html,2013,Florida,SEC,SO,DL,11.0,19.0,14.0,33.0,2.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bullard-1.html,*2014,Florida,SEC,JR,DL,12.0,19.0,33.0,52.0,8.5,2.5,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bullard-1.html,*2015,Florida,SEC,SR,DL,14.0,40.0,23.0,63.0,18.0,6.5,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bullard-1.html,Career,Florida,,,,,92.0,83.0,175.0,34.0,12.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,*2012,Michigan State,Big Ten,FR,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,29.0,364.0,12.6,2.0,30.0,368.0,12.3,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,*2013,Michigan State,Big Ten,SO,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,4.0,62.0,15.5,0.0,22.0,194.0,8.8,0.0,26.0,256.0,9.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,*2014,Michigan State,Big Ten,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,8.0,39.0,4.9,0.0,29.0,358.0,12.3,1.0,37.0,397.0,10.7,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,*2015,Michigan State,Big Ten,SR,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,9.0,44.0,4.9,0.0,85.0,1258.0,14.8,7.0,94.0,1302.0,13.9,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,Career,Michigan State,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,22.0,149.0,6.8,0.0,165.0,2174.0,13.2,10.0,187.0,2323.0,12.4,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/artie-burns-1.html,*2013,Miami (FL),ACC,FR,DB,9.0,15.0,2.0,17.0,0.5,0.0,1.0,3.0,3.0,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,10.0,261.0,26.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/artie-burns-1.html,*2014,Miami (FL),ACC,SO,DB,13.0,24.0,16.0,40.0,2.0,2.0,0.0,0.0,,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,27.0,27.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/artie-burns-1.html,*2015,Miami (FL),ACC,JR,DB,12.0,26.0,10.0,36.0,0.5,0.0,6.0,34.0,5.7,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/artie-burns-1.html,Career,Miami (FL),,,,,65.0,28.0,93.0,3.0,2.0,7.0,37.0,5.3,0.0,14.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,11.0,288.0,26.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/juston-burris-1.html,2013,North Carolina State,ACC,SO,CB,12.0,38.0,16.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/juston-burris-1.html,*2014,North Carolina State,ACC,JR,CB,12.0,22.0,7.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/juston-burris-1.html,*2015,North Carolina State,ACC,SR,CB,13.0,29.0,9.0,38.0,3.0,0.0,1.0,6.0,6.0,0.0,7.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/juston-burris-1.html,Career,North Carolina State,,,,,89.0,32.0,121.0,5.0,0.0,3.0,6.0,2.0,0.0,18.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-bush-1.html,2012,Miami (FL),ACC,FR,DB,,28.0,6.0,34.0,1.0,0.0,,,,,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-bush-1.html,*2013,Miami (FL),ACC,SO,DB,10.0,23.0,8.0,31.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-bush-1.html,*2014,Miami (FL),ACC,JR,DB,11.0,39.0,14.0,53.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-bush-1.html,*2015,Miami (FL),ACC,SR,DB,13.0,33.0,17.0,50.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-bush-1.html,Career,Miami (FL),,,,,123.0,45.0,168.0,10.0,4.0,4.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-butler-1.html,2012,Louisiana Tech,WAC,FR,DL,,8.0,13.0,21.0,1.5,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vernon-butler-1.html,2013,Louisiana Tech,CUSA,SO,DL,10.0,16.0,27.0,43.0,4.5,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
