NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/martellus-bennett-1.html,*2007,Texas A&M,Big 12,JR,TE,11.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,49.0,587.0,12.0,4.0,49.0,587.0,12.0,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martellus-bennett-1.html,Career,Texas A&M,,,,,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,105.0,1246.0,11.9,10.0,105.0,1246.0,11.9,10.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-bennett-1.html,2005,Vanderbilt,SEC,FR,WR,11.0,3.0,2.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,5.0,11.0,2.2,0.0,79.0,876.0,11.1,9.0,84.0,887.0,10.6,9.0,19.0,405.0,21.3,0.0,12.0,76.0,6.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-bennett-1.html,2006,Vanderbilt,SEC,SO,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,2.0,100.0,45.0,22.5,32.5,1.0,0.0,454.0,5.0,11.0,2.2,0.0,82.0,1146.0,14.0,6.0,87.0,1157.0,13.3,6.0,,,,,8.0,33.0,4.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-bennett-1.html,2007,Vanderbilt,SEC,JR,WR,12.0,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,2.2,0.0,75.0,830.0,11.1,5.0,85.0,852.0,10.0,5.0,,,,,5.0,72.0,14.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/earl-bennett-1.html,Career,Vanderbilt,,,,,4.0,2.0,6.0,0.0,0.0,,,,,,,,,,2.0,4.0,50.0,45.0,11.3,16.3,1.0,0.0,227.0,20.0,44.0,2.2,0.0,236.0,2852.0,12.1,20.0,256.0,2896.0,11.3,20.0,19.0,405.0,21.3,0.0,25.0,181.0,7.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yvenson-bernard-1.html,*2004,Oregon State,Pac-10,FR,RB,10.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.0,3.3,0.0,2.0,19.0,9.5,0.0,8.0,39.0,4.9,0.0,5.0,91.0,18.2,0.0,13.0,79.0,6.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yvenson-bernard-1.html,2005,Oregon State,Pac-10,SO,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,299.0,1321.0,4.4,13.0,37.0,316.0,8.5,1.0,336.0,1637.0,4.9,14.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yvenson-bernard-1.html,*2006,Oregon State,Pac-10,JR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,296.0,1307.0,4.4,12.0,43.0,276.0,6.4,1.0,339.0,1583.0,4.7,13.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yvenson-bernard-1.html,*2007,Oregon State,Pac-10,SR,RB,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,275.0,1214.0,4.4,13.0,36.0,179.0,5.0,1.0,311.0,1393.0,4.5,14.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yvenson-bernard-1.html,Career,Oregon State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,876.0,3862.0,4.4,38.0,118.0,790.0,6.7,3.0,994.0,4652.0,4.7,41.0,5.0,91.0,18.2,0.0,13.0,79.0,6.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/davone-bess-1.html,2005,Hawaii,WAC,FR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,89.0,1124.0,12.6,14.0,90.0,1130.0,12.6,14.0,,,,,2.0,3.0,1.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/davone-bess-1.html,*2006,Hawaii,WAC,SO,WR,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,96.0,1220.0,12.7,15.0,96.0,1220.0,12.7,15.0,,,,,5.0,83.0,16.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/davone-bess-1.html,*2007,Hawaii,WAC,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,1266.0,11.7,12.0,108.0,1266.0,11.7,12.0,,,,,18.0,175.0,9.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/davone-bess-1.html,Career,Hawaii,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,293.0,3610.0,12.3,41.0,294.0,3616.0,12.3,41.0,,,,,25.0,261.0,10.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,2004,Nevada,WAC,FR,TE,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,8.5,1.0,2.0,17.0,8.5,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,*2005,Nevada,WAC,SO,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,48.0,6.9,1.0,7.0,48.0,6.9,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,*2006,Nevada,WAC,JR,TE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,129.0,11.7,1.0,11.0,129.0,11.7,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,*2007,Nevada,WAC,SR,TE,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,14.0,223.0,15.9,7.0,14.0,223.0,15.9,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,Career,Nevada,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,34.0,417.0,12.3,10.0,34.0,417.0,12.3,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-blake-1.html,*2005,Texas Christian,MWC,SO,DL,12.0,40.0,17.0,57.0,13.5,7.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-blake-1.html,*2006,Texas Christian,MWC,JR,DL,13.0,33.0,21.0,54.0,16.5,7.0,,,,,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-blake-1.html,*2007,Texas Christian,MWC,SR,DL,8.0,14.0,7.0,21.0,8.0,4.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-blake-1.html,Career,Texas Christian,,,,,87.0,45.0,132.0,38.0,18.0,,,,,3.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-blythe-1.html,*2004,Iowa State,Big 12,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,39.0,833.0,21.4,9.0,40.0,839.0,21.0,9.0,,,,,1.0,24.0,24.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-blythe-1.html,*2005,Iowa State,Big 12,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1000.0,19.6,9.0,51.0,1000.0,19.6,9.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-blythe-1.html,2006,Iowa State,Big 12,JR,WR,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,34.0,484.0,14.2,8.0,34.0,484.0,14.2,8.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-blythe-1.html,2007,Iowa State,Big 12,SR,WR,12.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,21.0,21.0,21.0,0.0,0.0,276.4,,,,,52.0,779.0,15.0,5.0,52.0,779.0,15.0,5.0,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-blythe-1.html,Career,Iowa State,,,,,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,21.0,21.0,21.0,0.0,0.0,276.4,1.0,6.0,6.0,0.0,176.0,3096.0,17.6,31.0,177.0,3102.0,17.5,31.0,,,,,3.0,24.0,8.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-bonner-1.html,2004,Texas Christian,CUSA,FR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,8.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-bonner-1.html,*2005,Texas Christian,MWC,SO,DB,12.0,23.0,20.0,43.0,4.0,2.0,4.0,36.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-bonner-1.html,*2006,Texas Christian,MWC,JR,DB,13.0,29.0,20.0,49.0,9.5,4.5,2.0,52.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,24.0,305.0,12.7,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-bonner-1.html,*2007,Texas Christian,MWC,SR,DB,13.0,58.0,20.0,78.0,3.5,1.5,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,535.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-bonner-1.html,Career,Texas Christian,,,,,110.0,60.0,170.0,17.0,8.0,7.0,109.0,15.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,6.3,0.0,65.0,840.0,12.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-booker-1.html,*2005,Virginia Tech,ACC,SO,DL,12.0,2.0,11.0,13.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-booker-1.html,*2006,Virginia Tech,ACC,JR,DL,13.0,18.0,34.0,52.0,7.5,1.5,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-booker-1.html,*2007,Virginia Tech,ACC,SR,DL,14.0,22.0,24.0,46.0,10.5,4.0,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-booker-1.html,Career,Virginia Tech,,,,,42.0,69.0,111.0,20.0,5.5,,,,,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-david-booty-1.html,*2003,USC,Pac-10,FR,QB,5.0,,,,,,,,,,,,,,,7.0,14.0,50.0,90.0,6.4,6.4,0.0,0.0,104.0,1.0,-10.0,-10.0,0.0,,,,,1.0,-10.0,-10.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-david-booty-1.html,*2005,USC,Pac-10,SO,QB,10.0,,,,,,,,,,,,,,,27.0,42.0,64.3,327.0,7.8,7.1,3.0,2.0,143.7,4.0,-11.0,-2.8,0.0,,,,,4.0,-11.0,-2.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-david-booty-1.html,*2006,USC,Pac-10,JR,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,269.0,436.0,61.7,3347.0,7.7,8.1,29.0,9.0,144.0,33.0,-53.0,-1.6,1.0,,,,,33.0,-53.0,-1.6,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-david-booty-1.html,*2007,USC,Pac-10,SR,QB,10.0,,,,,,,,,,,,,,,215.0,340.0,63.2,2361.0,6.9,7.0,23.0,10.0,138.0,23.0,-106.0,-4.6,1.0,,,,,23.0,-106.0,-4.6,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-david-booty-1.html,Career,USC,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,518.0,832.0,62.3,6125.0,7.4,7.5,55.0,21.0,140.9,61.0,-180.0,-3.0,2.0,,,,,61.0,-180.0,-3.0,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alvin-bowen-1.html,2006,Iowa State,Big 12,JR,LB,12.0,95.0,60.0,155.0,5.0,1.0,1.0,22.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alvin-bowen-1.html,2007,Iowa State,Big 12,SR,LB,12.0,67.0,32.0,99.0,12.5,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alvin-bowen-1.html,Career,Iowa State,,,,,162.0,92.0,254.0,17.5,3.0,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zackary-bowman-1.html,2005,Nebraska,Big 12,JR,DB,11.0,24.0,3.0,27.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zackary-bowman-1.html,2007,Nebraska,Big 12,SR,DB,11.0,22.0,7.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zackary-bowman-1.html,Career,Nebraska,,,,,46.0,10.0,56.0,2.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,2003,North Carolina,ACC,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,181.0,18.1,2.0,10.0,181.0,18.1,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,*2004,North Carolina,ACC,SO,WR,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,18.0,329.0,18.3,3.0,19.0,325.0,17.1,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,*2006,Oklahoma State,Big 12,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,60.0,1181.0,19.7,12.0,61.0,1182.0,19.4,12.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,*2007,Oklahoma State,Big 12,SR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,3.0,0.0,67.0,1006.0,15.0,8.0,70.0,1015.0,14.5,8.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1.2,0.0,155.0,2697.0,17.4,25.0,160.0,2703.0,16.9,25.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-4.0,-4.0,0.0,28.0,510.0,18.2,5.0,29.0,506.0,17.4,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,,Oklahoma State,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,2.5,0.0,127.0,2187.0,17.2,20.0,131.0,2197.0,16.8,20.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-boyd-1.html,2003,South Carolina,SEC,FR,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,58.0,232.0,4.0,3.0,11.0,145.0,13.2,1.0,69.0,377.0,5.5,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-boyd-1.html,2004,South Carolina,SEC,SO,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,62.0,309.0,5.0,3.0,35.0,347.0,9.9,1.0,97.0,656.0,6.8,4.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-boyd-1.html,*2006,South Carolina,SEC,JR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,164.0,823.0,5.0,8.0,35.0,406.0,11.6,2.0,199.0,1229.0,6.2,10.0,4.0,64.0,16.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-boyd-1.html,2007,South Carolina,SEC,SR,RB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,180.0,903.0,5.0,9.0,36.0,405.0,11.3,1.0,216.0,1308.0,6.1,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cory-boyd-1.html,Career,South Carolina,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,464.0,2267.0,4.9,23.0,117.0,1303.0,11.1,5.0,581.0,3570.0,6.1,28.0,5.0,73.0,14.6,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,2003,Stanford,Pac-10,FR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,37.0,587.0,15.9,3.0,38.0,596.0,15.7,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,2004,Stanford,Pac-10,SO,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,44.0,11.0,0.0,34.0,482.0,14.2,1.0,38.0,526.0,13.8,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,2005,Stanford,Pac-10,JR,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,0.0,37.0,609.0,16.5,6.0,39.0,613.0,15.7,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,2006,Stanford,Pac-10,JR,WR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,111.0,11.1,1.0,10.0,111.0,11.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,2007,Stanford,Pac-10,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,51.0,642.0,12.6,3.0,51.0,642.0,12.6,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-bradford-1.html,Career,Stanford,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,7.0,57.0,8.1,0.0,169.0,2431.0,14.4,14.0,176.0,2488.0,14.1,14.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvon-branch-1.html,*2004,Connecticut,Big East,FR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,20.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvon-branch-1.html,2005,Connecticut,Big East,SO,DB,11.0,22.0,21.0,43.0,0.5,0.5,2.0,15.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvon-branch-1.html,2006,Connecticut,Big East,JR,DB,12.0,47.0,32.0,79.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvon-branch-1.html,*2007,Connecticut,Big East,SR,DB,13.0,53.0,36.0,89.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,780.0,28.9,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvon-branch-1.html,Career,Connecticut,,,,,122.0,89.0,211.0,7.5,0.5,3.0,15.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,980.0,26.5,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-breazell-1.html,*2004,UCLA,Pac-10,FR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.3,0.0,2.0,15.0,7.5,0.0,5.0,19.0,3.8,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-breazell-1.html,*2005,UCLA,Pac-10,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,60.0,20.0,0.0,24.0,297.0,12.4,4.0,27.0,357.0,13.2,4.0,2.0,87.0,43.5,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-breazell-1.html,*2006,UCLA,Pac-10,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.0,11.3,0.0,21.0,389.0,18.5,4.0,24.0,423.0,17.6,4.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-breazell-1.html,*2007,UCLA,Pac-10,SR,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,4.0,50.0,86.0,21.5,26.5,1.0,0.0,313.1,11.0,47.0,4.3,0.0,51.0,810.0,15.9,4.0,62.0,857.0,13.8,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-breazell-1.html,Career,UCLA,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,2.0,4.0,50.0,86.0,21.5,26.5,1.0,0.0,313.1,20.0,145.0,7.3,0.0,98.0,1511.0,15.4,12.0,118.0,1656.0,14.0,12.0,3.0,106.0,35.3,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-brennan-1.html,2005,Hawaii,WAC,SO,QB,12.0,,,,,,,,,,,,,,,350.0,515.0,68.0,4301.0,8.4,8.6,35.0,13.0,155.5,99.0,154.0,1.6,2.0,,,,,99.0,154.0,1.6,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-brennan-1.html,*2006,Hawaii,WAC,JR,QB,14.0,,,,,,,,,,,,,,,406.0,559.0,72.6,5549.0,9.9,11.0,58.0,12.0,186.0,86.0,366.0,4.3,5.0,,,,,86.0,366.0,4.3,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-brennan-1.html,*2007,Hawaii,WAC,SR,QB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,359.0,510.0,70.4,4343.0,8.5,8.5,38.0,17.0,159.8,82.0,27.0,0.3,8.0,,,,,82.0,27.0,0.3,8.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colt-brennan-1.html,Career,Hawaii,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1115.0,1584.0,70.4,14193.0,9.0,9.4,131.0,42.0,167.6,267.0,547.0,2.0,15.0,,,,,267.0,547.0,2.0,15.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-brink-1.html,2004,Washington State,Pac-10,FR,QB,11.0,,,,,,,,,,,,,,,97.0,194.0,50.0,1305.0,6.7,6.3,7.0,5.0,113.3,49.0,-50.0,-1.0,1.0,,,,,49.0,-50.0,-1.0,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-brink-1.html,2005,Washington State,Pac-10,SO,QB,11.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,205.0,358.0,57.3,2891.0,8.1,7.8,24.0,13.0,140.0,56.0,106.0,1.9,2.0,,,,,56.0,106.0,1.9,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-brink-1.html,2006,Washington State,Pac-10,JR,QB,12.0,,,,,,,,,,,,,,,241.0,396.0,60.9,2899.0,7.3,7.1,19.0,10.0,133.1,78.0,8.0,0.1,2.0,1.0,4.0,4.0,1.0,79.0,12.0,0.2,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-brink-1.html,2007,Washington State,Pac-10,SR,QB,12.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,305.0,503.0,60.6,3818.0,7.6,7.3,26.0,15.0,135.5,63.0,34.0,0.5,0.0,,,,,63.0,34.0,0.5,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-brink-1.html,Career,Washington State,,,,,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,848.0,1451.0,58.4,10913.0,7.5,7.2,76.0,43.0,133.0,246.0,98.0,0.4,5.0,1.0,4.0,4.0,1.0,247.0,102.0,0.4,6.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-brohm-1.html,*2004,Louisville,CUSA,FR,QB,11.0,,,,,,,,,,,,,,,66.0,98.0,67.3,819.0,8.4,8.7,6.0,2.0,153.7,27.0,81.0,3.0,2.0,,,,,27.0,81.0,3.0,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-brohm-1.html,*2005,Louisville,Big East,SO,QB,10.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,207.0,301.0,68.8,2883.0,9.6,10.1,19.0,5.0,166.7,41.0,-36.0,-0.9,4.0,1.0,8.0,8.0,0.0,42.0,-28.0,-0.7,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-brohm-1.html,*2006,Louisville,Big East,JR,QB,11.0,,,,,,,,,,,,,,,199.0,313.0,63.6,3049.0,9.7,10.0,16.0,5.0,159.1,47.0,45.0,1.0,0.0,,,,,47.0,45.0,1.0,0.0,,,,,,,,,,,,,,,,,,
