Year,Rk,School,Conf,AP Rank,W,L,OSRS,DSRS,SRS,PPG,Opp_PPG,Pass_YPA,Opp_Pass_YPA,Rush_YPA,Opp_Rush_YPA,Total_YPP,Opp_Total_YPP
2017,55,Arizona,Pac-12 (South),,7,6,12.72,-9.55,3.17,55.43,21.51,9.6,6.22,7.4,4.32,8.35,5.01
2017,56,Texas Tech,Big 12,,6,7,6.05,-3.04,3.01,50.47,14.32,9.43,5.22,5.2,3.55,7.51,4.32
2017,57,Ole Miss,SEC (West),,6,6,8.37,-5.6,2.78,48.29,20.62,10.74,5.98,5.44,4.48,8.35,4.96
2017,58,Houston,American (West),,7,5,-1.72,4.36,2.63,38.57,8.02,8.15,5.45,5.08,2.67,6.66,4.13
2017,59,Ohio,MAC (East),,9,4,3.93,-1.94,1.99,48.77,15.84,8.53,5.96,6.18,3.3,7.22,4.63
2017,60,Syracuse,ACC (Atlantic),,4,8,3.46,-1.5,1.96,46.08,15.35,8.26,6.2,5.44,3.98,6.93,4.92
2017,61,Nebraska,Big Ten (West),,4,8,5.95,-4.43,1.52,47.12,17.81,9.27,5.89,5.08,4.62,7.42,5.13
2017,62,Kentucky,SEC (East),,7,6,1.35,-0.05,1.3,41.08,12.6,9.05,5.98,5.41,3.8,6.99,4.72
2017,63,Pitt,ACC (Coastal),,5,7,-1.03,2.24,1.21,40.43,9.32,8.54,6.35,4.99,3.25,6.63,4.71
2017,64,Maryland,Big Ten (East),,4,8,3.26,-2.23,1.03,46.09,18.04,8.13,5.23,6.09,3.56,6.96,4.29
2017,65,Northern Illinois,MAC (West),,8,5,-1.2,2.11,0.91,39.45,11.19,7.33,5.84,4.58,2.39,5.93,3.84
2017,66,Florida,SEC (East),,4,7,-0.94,1.77,0.83,40.34,11.3,8.5,6.06,5.57,3.14,6.92,4.26
2017,67,SMU,American (West),,7,6,8.95,-8.24,0.71,49.84,22.48,8.53,7.52,5.72,4.13,7.19,5.54
2017,68,UCLA,Pac-12 (South),,6,7,6.49,-5.85,0.64,48.38,17.68,9.96,5.23,4.73,4.57,7.79,4.62
2017,69,Appalachian State,Sun Belt,,9,4,-2.37,2.96,0.59,40.82,10.67,8.52,5.76,5.91,3.42,7.07,4.38
2017,70,Wyoming,MWC (Mountain),,8,5,-6.92,6.96,0.04,33.73,6.41,7.66,5.71,3.81,2.79,5.59,3.77
2017,71,Virginia,ACC (Coastal),,6,7,-1.39,1.33,-0.06,39.77,12.72,7.47,5.21,4.29,3.58,6.17,4.22
2017,72,California,Pac-12 (North),,5,7,-0.34,0.18,-0.16,40.91,10.94,8.1,5.84,4.23,3.14,6.38,4.16
2017,73,Temple,American (East),,7,6,-3.41,2.6,-0.81,35.82,12.44,7.84,5.87,4.42,3.33,6.14,4.37
2017,74,Colorado State,MWC (Mountain),,7,6,4.38,-5.25,-0.87,44.26,17.46,9.34,6.58,5.72,4.61,7.58,5.5
2017,75,Marshall,CUSA (East),,8,5,-2.78,1.65,-1.13,37.2,12.17,7.93,6.02,4.58,2.83,6.37,4.17
2017,76,North Carolina,ACC (Coastal),,3,9,-0.52,-1.3,-1.82,43.52,15.59,8.09,6.28,5.26,3.65,6.7,4.64
2017,77,Vanderbilt,SEC (East),,5,7,-1.92,-0.2,-2.11,40.11,16.64,8.95,5.17,4.8,4.11,7.03,4.37
2017,78,Utah State,MWC (Mountain),,6,7,-2.77,0.59,-2.18,41.19,15.82,7.68,5.11,5.28,3.69,6.52,4.17
2017,79,Tulane,American (West),,5,7,-2.43,0.2,-2.24,37.83,13.96,8.44,7.17,5.34,4.32,6.31,5.46
2017,80,Rutgers,Big Ten (East),,4,8,-7.17,4.9,-2.27,37.21,11.22,6.91,5.77,5.51,3.69,6.13,4.45
2017,81,Arkansas State,Sun Belt,,7,5,0.68,-3.1,-2.42,43.35,17.37,8.3,6.53,4.28,3.17,6.53,4.52
2017,82,Louisiana Tech,CUSA (West),,7,6,0.76,-3.2,-2.44,40.66,16.64,8.03,6.06,5.2,4.27,6.64,4.89
2017,83,Arkansas,SEC (West),,4,8,4.2,-6.65,-2.45,45.41,19.66,9.04,6.48,5.74,3.93,7.22,4.9
2017,84,Colorado,Pac-12 (South),,5,7,-2.24,-0.36,-2.61,38.95,13.1,9.02,5.51,4.55,4.66,6.7,4.79
2017,85,Western Michigan,MAC (West),,6,6,4.08,-6.95,-2.87,45.96,20.75,7.75,6.44,5.45,4.16,6.42,5.05
2017,86,Buffalo,MAC (East),,6,6,0.28,-3.2,-2.92,38.18,14.69,9.67,6.9,4.21,3.68,6.93,4.9
2017,87,Tennessee,SEC (East),,4,8,-4.83,1.66,-3.18,36.07,13.41,8.38,4.94,4.61,4.19,6.31,4.36
2017,88,North Texas,CUSA (West),,9,5,6.44,-10.04,-3.6,46.48,24.56,8.88,7.12,4.98,3.85,7.04,5.12
2017,89,Eastern Michigan,MAC (West),,5,7,-3.63,-0.47,-4.09,36.1,12.3,8.04,6.38,4.07,3.45,6.18,4.55
2017,90,Air Force,MWC (Mountain),,5,7,2.55,-7.32,-4.77,45.12,20.32,10.31,7.48,5.66,4.84,6.54,5.8
2017,91,Akron,MAC (East),,7,7,-6.82,2.0,-4.82,33.37,14.71,7.58,5.97,3.7,4.31,5.71,4.95
2017,92,Central Michigan,MAC (West),,8,5,-0.61,-4.42,-5.03,39.27,17.67,8.03,5.44,4.5,3.89,6.43,4.45
2017,93,Southern Mississippi,CUSA (West),,8,5,-3.1,-2.38,-5.49,38.12,17.03,7.94,6.01,5.26,3.21,6.67,4.35
2017,94,UTSA,CUSA (West),,6,5,-8.71,2.92,-5.78,30.39,10.56,7.77,6.23,5.06,3.52,6.32,4.46
2017,95,Miami (OH),MAC (East),,5,7,-4.57,-1.47,-6.04,34.03,15.27,8.24,6.09,4.53,4.07,6.38,4.83
2017,96,Baylor,Big 12,,1,11,-0.59,-5.88,-6.47,41.54,18.3,8.88,6.46,4.61,4.12,6.94,5.01
2017,97,Middle Tennessee State,CUSA (East),,7,6,-4.64,-1.84,-6.48,34.83,15.94,7.95,6.17,4.73,3.17,6.54,4.34
2017,98,Florida International,CUSA (East),,8,5,-2.84,-3.9,-6.75,35.42,20.21,8.39,6.78,4.78,4.22,6.53,5.26
2017,99,Tulsa,American (West),,2,10,0.22,-7.68,-7.46,40.88,22.2,7.92,8.2,5.76,4.85,6.52,6.09
2017,100,Illinois,Big Ten (West),,2,10,-6.84,-1.03,-7.87,33.66,15.01,7.94,5.86,4.5,4.03,6.16,4.57
2017,101,Nevada-Las Vegas,MWC (West),,5,7,0.94,-8.86,-7.92,39.98,22.33,8.4,6.67,6.28,4.58,7.2,5.39
2017,102,BYU,Ind,,4,9,-9.89,1.83,-8.06,29.23,12.05,7.26,6.29,5.04,2.89,6.27,4.21
2017,103,UAB,CUSA (West),,8,5,-3.08,-5.0,-8.08,34.75,19.56,7.38,6.01,4.99,4.11,6.12,4.84
2017,104,New Mexico State,Sun Belt,,7,6,0.39,-9.07,-8.69,38.65,22.24,7.73,6.17,4.62,3.78,6.71,4.77
2017,105,Nevada,MWC (West),,3,9,-1.58,-7.67,-9.25,39.72,21.1,8.23,7.43,4.84,3.62,6.78,5.0
2017,106,Massachusetts,Ind,,4,8,1.75,-11.11,-9.36,40.93,24.18,8.82,6.28,4.47,4.22,6.85,5.07
2017,107,Cincinnati,American (East),,4,8,-5.45,-4.14,-9.59,32.75,18.94,6.61,6.68,5.13,3.75,6.0,4.92
2017,108,New Mexico,MWC (Mountain),,3,9,-7.64,-2.73,-10.38,32.32,18.99,7.17,6.53,5.94,3.84,6.47,5.13
2017,109,Georgia State,Sun Belt,,7,5,-9.21,-1.46,-10.66,28.94,17.91,8.35,6.64,3.75,3.9,6.12,5.15
2017,110,Louisiana-Monroe,Sun Belt,,4,8,6.34,-17.22,-10.88,45.71,31.44,9.7,8.45,5.41,5.2,7.51,6.44
2017,111,Western Kentucky,CUSA (East),,6,7,-3.54,-7.45,-10.99,33.52,21.39,8.39,6.64,2.37,4.09,6.07,5.02
2017,112,Idaho,Sun Belt,,4,8,-11.24,-0.11,-11.35,27.5,15.61,7.71,6.17,3.74,3.68,5.66,4.6
2017,113,South Alabama,Sun Belt,,4,8,-13.54,1.83,-11.71,27.12,15.23,7.55,6.33,3.48,3.83,5.72,4.86
2017,114,Connecticut,American (East),,3,9,-5.15,-7.14,-12.29,33.74,22.0,8.45,7.32,4.23,4.08,6.27,5.62
2017,115,Kansas,Big 12,,1,11,-7.24,-5.11,-12.35,34.86,24.11,7.44,7.22,4.25,3.37,5.98,4.84
2017,116,East Carolina,American (East),,3,9,-1.43,-10.94,-12.37,38.78,32.04,8.04,9.29,4.23,5.21,6.47,6.73
2017,117,Bowling Green State,MAC (East),,2,10,-1.02,-12.09,-13.11,39.18,28.06,7.92,7.12,5.23,5.27,6.62,5.87
2017,118,Oregon State,Pac-12 (North),,1,11,-4.65,-8.92,-13.57,36.27,25.82,8.15,6.52,4.74,4.48,6.44,5.1
2017,119,Hawaii,MWC (West),,3,9,-5.99,-7.77,-13.76,33.11,23.76,7.73,7.95,5.45,4.64,6.72,5.78
2017,120,Old Dominion,CUSA (East),,5,7,-8.57,-5.38,-13.95,29.87,22.38,6.46,6.67,4.92,4.26,5.73,4.99
2017,121,Louisiana,Sun Belt,,5,7,-2.62,-12.89,-15.51,35.61,30.83,7.31,7.52,5.29,4.99,6.34,5.8
2017,122,Georgia Southern,Sun Belt,,2,10,-10.57,-6.26,-16.83,31.09,22.51,7.82,7.42,4.93,4.9,5.75,5.78
2017,123,Coastal Carolina,Sun Belt,,3,9,-7.5,-9.7,-17.2,31.31,25.83,8.0,7.45,4.69,4.02,6.14,5.33
2017,124,Kent State,MAC (East),,2,10,-14.75,-2.92,-17.66,25.13,22.04,7.45,6.8,4.36,4.68,5.46,5.32
2017,125,Rice,CUSA (West),,1,11,-11.72,-6.65,-18.37,28.48,26.29,8.1,7.99,5.19,4.18,6.34,5.61
2017,126,San Jose State,MWC (West),,2,11,-10.41,-7.98,-18.4,29.65,30.76,7.4,6.82,4.22,4.66,5.81,5.25
2017,127,Ball State,MAC (West),,2,10,-11.28,-7.99,-19.27,28.69,31.77,6.3,8.03,4.37,5.06,5.38,6.03
2017,128,Texas State,Sun Belt,,2,10,-12.88,-6.44,-19.31,26.37,25.2,7.29,8.12,3.88,3.42,5.53,5.42
2017,129,Charlotte,CUSA (East),,1,11,-14.14,-6.11,-20.25,24.73,24.58,6.24,7.32,5.4,4.5,5.86,5.44
2017,130,UTEP,CUSA (West),,0,12,-18.77,-4.98,-23.75,21.71,24.04,5.85,6.37,3.86,4.58,4.96,5.01
2018,1,Clemson,ACC (Atlantic),1.0,15,0,9.41,17.04,26.45,61.9,-5.8,10.0,4.36,7.97,1.35,8.73,2.88
2018,2,Alabama,SEC (West),2.0,14,1,12.19,13.1,25.29,64.54,-3.29,12.98,4.01,6.82,1.67,9.35,2.94
2018,3,Georgia,SEC (East),7.0,11,3,9.53,11.17,20.69,57.85,-1.14,10.97,3.46,7.46,2.73,8.7,3.29
2018,4,Oklahoma,Big 12,4.0,12,2,21.41,-3.35,18.06,68.7,13.55,13.26,5.99,8.1,2.95,10.19,4.64
2018,5,Ohio State,Big Ten (East),3.0,13,1,15.24,2.5,17.74,62.53,8.99,11.12,5.42,5.69,3.29,8.21,4.51
2018,6,Notre Dame,Ind,5.0,12,1,5.57,11.84,17.4,50.14,-0.14,9.8,3.78,5.73,2.59,7.35,3.32
2018,7,Michigan,Big Ten (East),14.0,10,3,5.92,10.56,16.47,54.84,0.39,10.03,4.0,6.27,2.45,7.61,3.19
2018,8,LSU,SEC (West),6.0,10,3,8.4,6.81,15.2,52.79,2.34,9.73,3.78,5.63,2.17,7.19,3.11
2018,9,UCF,American (East),11.0,12,1,10.24,4.29,14.53,54.72,8.41,9.73,5.61,6.75,3.5,7.8,4.54
2018,10,Florida,SEC (East),7.0,10,3,5.91,7.75,13.66,54.6,3.01,9.67,4.14,6.78,3.0,7.86,3.58
2018,11,Texas A&M,SEC (West),16.0,9,4,10.78,2.82,13.61,57.57,5.61,9.48,5.91,7.07,1.65,8.02,4.01
2018,12,Mississippi State,SEC (West),,8,5,-2.98,16.22,13.24,48.69,-6.24,9.01,3.4,7.25,1.39,7.83,2.52
2018,13,Iowa,Big Ten (West),25.0,9,4,3.6,9.53,13.14,49.89,0.99,8.94,4.44,5.33,1.73,6.83,3.15
2018,14,Missouri,SEC (East),,8,5,9.51,3.63,13.14,56.47,5.8,10.18,5.53,6.19,2.03,7.85,3.93
2018,15,West Virginia,Big 12,20.0,8,4,10.45,2.14,12.6,57.94,8.46,11.24,5.94,5.82,2.93,8.4,4.44
2018,16,Fresno State,MWC (West),18.0,12,2,-0.04,12.36,12.32,47.52,0.07,9.5,4.78,5.27,2.94,7.17,3.84
2018,17,Penn State,Big Ten (East),17.0,9,4,5.05,7.27,12.32,54.17,3.07,9.43,4.39,6.55,2.35,7.65,3.37
2018,18,Washington State,Pac-12 (North),10.0,11,2,10.05,2.14,12.19,54.03,10.41,9.11,5.6,4.82,3.54,7.63,4.48
2018,19,Syracuse,ACC (Atlantic),15.0,10,3,10.39,1.75,12.14,54.29,10.12,8.64,5.81,5.35,3.06,6.67,4.5
2018,20,Kentucky,SEC (East),12.0,10,3,0.57,11.49,12.06,46.1,-1.67,9.27,4.61,6.4,2.62,7.34,3.63
2018,21,Washington,Pac-12 (North),13.0,10,4,-0.2,11.62,11.42,43.76,-0.9,10.21,3.96,5.57,2.64,7.49,3.28
2018,22,Texas,Big 12,9.0,10,4,5.83,5.33,11.15,49.92,4.4,9.54,4.83,5.05,2.18,6.96,3.68
2018,23,Auburn,SEC (West),,8,5,0.59,10.17,10.76,50.71,-0.41,9.78,4.49,5.88,2.35,7.38,3.47
2018,24,Utah,Pac-12 (South),,9,5,1.68,8.23,9.91,46.43,4.3,9.28,4.63,5.91,2.18,7.28,3.37
2018,25,Appalachian State,Sun Belt (East),,11,2,0.09,9.68,9.76,48.68,4.0,8.52,4.28,6.56,2.48,7.21,3.52
2018,26,Utah State,MWC (Mountain),22.0,11,2,7.51,2.08,9.58,59.21,11.16,8.98,5.91,6.5,3.13,7.63,4.43
2018,27,Boise State,MWC (Mountain),23.0,10,3,5.61,3.09,8.69,51.66,7.88,9.38,6.63,5.26,2.72,7.13,4.7
2018,28,Iowa State,Big 12,,8,5,1.25,6.53,7.78,44.33,3.75,10.47,4.97,4.85,2.26,7.17,3.6
2018,29,Stanford,Pac-12 (North),,9,4,3.5,4.21,7.71,46.08,7.81,10.42,5.7,4.75,2.98,7.62,4.36
2018,30,Wisconsin,Big Ten (West),,8,5,3.5,4.17,7.68,48.37,6.32,8.73,5.54,7.54,3.24,7.9,4.39
2018,31,Northwestern,Big Ten (West),21.0,9,5,2.41,5.1,7.51,44.67,5.18,8.64,5.68,4.47,2.44,6.34,4.21
2018,32,South Carolina,SEC (East),,7,6,5.42,1.92,7.34,50.45,7.95,10.01,4.85,5.87,2.95,7.75,3.9
2018,33,Army,Ind,19.0,11,2,-3.18,10.45,7.27,42.26,2.52,11.57,5.92,5.56,3.02,6.12,4.57
2018,34,Cincinnati,American (East),24.0,11,2,-2.43,9.58,7.15,45.57,3.86,8.54,4.91,5.82,2.25,6.75,3.7
2018,35,Virginia,ACC (Coastal),,8,5,-0.26,7.38,7.11,42.18,3.42,9.1,4.89,5.24,2.95,6.72,3.97
2018,36,Purdue,Big Ten (West),,6,7,5.72,1.32,7.04,51.38,10.67,9.85,5.91,5.93,3.05,7.86,4.58
2018,37,Oklahoma State,Big 12,,7,6,10.15,-3.33,6.82,55.69,13.58,9.61,5.48,6.13,3.57,7.66,4.55
2018,38,North Carolina State,ACC (Atlantic),,9,4,2.18,4.62,6.8,48.37,9.38,9.49,6.29,5.07,3.11,7.14,4.89
2018,39,Oregon,Pac-12 (North),,9,4,5.25,1.42,6.67,50.05,11.76,9.43,5.39,5.46,3.23,7.18,4.16
2018,40,Miami (FL),ACC (Coastal),,7,6,-3.13,9.7,6.58,44.79,2.57,7.81,3.92,6.2,2.25,6.75,3.05
2018,41,Duke,ACC (Coastal),,8,5,2.82,3.54,6.37,47.35,10.32,8.52,4.48,5.52,3.62,6.82,4.32
2018,42,Vanderbilt,SEC (East),,6,7,3.5,2.75,6.25,47.46,7.79,9.69,5.44,6.4,3.61,7.85,4.53
2018,43,Michigan State,Big Ten (East),,7,6,-5.9,11.91,6.01,37.35,-2.84,7.65,4.53,4.73,1.17,6.09,3.11
2018,44,Pitt,ACC (Coastal),,7,7,1.25,4.45,5.7,44.57,8.16,8.28,5.33,6.88,3.38,7.29,4.42
2018,45,Arizona State,Pac-12 (South),,7,6,5.2,0.17,5.37,48.35,11.63,9.44,5.73,6.19,3.7,7.57,4.59
2018,46,Minnesota,Big Ten (West),,7,6,0.93,4.35,5.28,46.03,7.32,9.41,5.05,5.43,3.68,6.89,4.45
2018,47,Texas Tech,Big 12,,5,7,5.12,-0.03,5.09,53.24,11.05,9.54,5.63,4.72,2.75,7.17,4.23
2018,48,Boston College,ACC (Atlantic),,7,5,2.04,2.57,4.61,46.35,7.8,9.17,5.15,5.19,2.77,6.57,3.93
2018,49,Ohio,MAC (East),,9,4,6.67,-2.16,4.51,52.37,13.84,9.78,6.84,6.98,3.84,7.93,5.5
2018,50,Texas Christian,Big 12,,7,6,-4.55,8.43,3.88,40.42,3.15,8.43,4.19,5.36,2.58,6.59,3.32
2018,51,Georgia Southern,Sun Belt (East),,10,3,0.2,3.6,3.8,41.52,9.71,9.76,6.15,6.13,3.07,6.69,4.55
2018,52,Nebraska,Big Ten (West),,4,8,5.53,-2.04,3.48,49.23,14.03,9.1,5.16,6.93,3.9,7.77,4.56
2018,53,Baylor,Big 12,,7,6,3.71,-0.47,3.25,46.93,13.81,9.38,5.74,5.63,4.4,7.3,5.13
2018,54,BYU,Ind,,7,6,-2.17,5.24,3.07,40.95,6.12,8.61,4.44,5.27,2.74,6.68,3.57
2018,55,Troy,Sun Belt (East),,10,3,-1.62,4.67,3.05,41.25,9.21,8.28,6.03,5.22,2.2,6.46,4.07
2018,56,Maryland,Big Ten (East),,5,7,2.87,0.01,2.88,47.85,10.52,9.17,5.82,7.1,3.31,7.71,4.38
2018,57,Ole Miss,SEC (West),,5,7,7.0,-4.19,2.81,53.33,17.32,11.26,5.97,6.44,3.72,8.77,4.76
2018,58,Georgia Tech,ACC (Coastal),,7,6,4.43,-1.66,2.76,49.96,13.35,10.56,6.11,6.54,3.19,7.32,4.64
2018,59,Indiana,Big Ten (East),,5,7,3.9,-1.46,2.44,47.43,11.7,8.6,6.16,5.82,3.36,7.09,4.69
2018,60,Wake Forest,ACC (Atlantic),,7,6,4.56,-2.15,2.41,49.04,17.12,8.41,5.6,5.76,3.58,6.67,4.7
2018,61,Memphis,American (West),,8,6,7.75,-5.48,2.27,52.53,17.9,8.91,6.24,6.97,3.0,7.62,4.68
2018,62,USC,Pac-12 (South),,5,7,0.55,1.68,2.22,42.74,9.79,9.35,4.84,5.22,3.37,7.21,4.01
2018,63,UAB,CUSA (West),,11,3,-3.8,5.79,1.99,42.51,7.8,9.24,5.59,5.61,3.02,6.71,4.28
2018,64,Temple,American (East),,8,5,2.3,-0.52,1.78,46.73,13.0,8.58,4.43,4.85,2.88,6.49,3.77
2018,65,California,Pac-12 (North),,7,6,-5.72,7.39,1.67,37.0,5.34,7.6,4.11,5.19,2.81,6.27,3.27
2018,66,Buffalo,MAC (East),,10,4,3.52,-1.95,1.57,48.22,15.06,9.0,5.92,5.48,3.54,6.85,4.78
2018,67,Kansas State,Big 12,,5,7,-2.41,3.81,1.39,40.42,6.96,8.32,4.96,5.74,3.78,6.55,4.49
2018,68,Houston,American (West),,8,5,10.81,-9.64,1.18,55.7,25.21,9.19,6.32,6.28,3.9,7.48,5.23
2018,69,Arkansas State,Sun Belt (West),,8,5,0.0,0.92,0.92,41.8,13.56,8.64,5.51,5.47,3.62,6.92,4.59
2018,70,Marshall,CUSA (East),,9,4,-1.21,1.9,0.69,39.88,10.89,7.82,5.75,5.26,2.51,6.33,4.19
2018,71,Middle Tennessee State,CUSA (East),,8,6,1.28,-0.64,0.65,43.93,13.9,9.04,5.52,4.6,3.24,6.65,4.45
2018,72,North Texas,CUSA (West),,9,4,1.51,-0.93,0.58,44.39,13.7,8.76,6.44,5.04,3.07,6.89,4.86
2018,73,Tennessee,SEC (East),,5,7,-3.21,3.59,0.39,43.55,8.31,9.93,5.17,5.23,2.7,7.07,3.93
2018,74,Virginia Tech,ACC (Coastal),,6,7,3.51,-3.88,-0.37,47.05,16.07,9.62,6.25,5.69,4.39,7.3,5.37
2018,75,Florida International,CUSA (East),,9,4,0.32,-0.85,-0.53,45.11,14.24,9.08,5.96,5.58,4.4,7.03,5.1
2018,76,Arizona,Pac-12 (South),,5,7,2.69,-3.27,-0.57,45.68,16.64,9.71,5.8,5.87,3.32,7.56,4.48
2018,77,Toledo,MAC (West),,7,6,7.26,-7.95,-0.7,53.86,19.24,8.9,6.38,6.14,4.04,7.28,5.24
2018,78,Miami (OH),MAC (East),,6,6,1.18,-1.9,-0.73,42.93,12.45,7.97,5.56,5.36,3.22,6.44,4.52
2018,79,Tulane,American (West),,7,6,-2.86,2.0,-0.86,38.14,12.1,9.08,6.02,5.69,2.78,6.7,4.54
2018,80,Eastern Michigan,MAC (West),,7,6,-1.3,0.14,-1.16,40.62,10.85,8.7,4.55,4.87,3.88,6.47,4.42
2018,81,Colorado,Pac-12 (South),,5,7,-1.51,0.34,-1.17,41.73,12.42,8.85,5.3,4.58,2.77,6.62,3.87
2018,82,Nevada,MWC (West),,8,5,-1.31,-0.32,-1.62,42.65,13.1,8.08,5.69,5.2,2.96,6.64,4.28
2018,83,Florida State,ACC (Atlantic),,5,7,-1.22,-0.45,-1.67,40.26,13.34,8.97,5.62,4.13,2.28,6.54,4.02
2018,84,Air Force,MWC (Mountain),,5,7,0.47,-2.19,-1.72,43.7,13.31,10.27,7.86,5.66,2.51,6.44,5.2
2018,85,Northern Illinois,MAC (West),,8,6,-5.55,3.63,-1.92,36.16,8.03,7.14,5.99,5.07,1.88,5.8,3.88
2018,86,UCLA,Pac-12 (South),,3,9,1.68,-3.87,-2.19,45.09,15.66,9.29,5.62,5.67,3.46,7.29,4.35
2018,87,Louisiana,Sun Belt (West),,7,7,4.76,-7.23,-2.46,46.24,21.55,9.61,7.39,6.63,3.83,7.67,5.24
2018,88,Florida Atlantic,CUSA (East),,5,7,1.02,-3.75,-2.73,44.08,17.49,8.78,5.95,6.13,3.78,7.0,4.87
2018,89,San Diego State,MWC (West),,7,6,-7.68,4.36,-3.32,33.64,7.3,8.65,5.94,4.92,2.31,6.19,4.09
2018,90,Wyoming,MWC (Mountain),,6,6,-9.14,5.69,-3.45,32.64,5.92,6.35,4.49,5.8,3.22,5.9,3.79
2018,91,Southern Mississippi,CUSA (West),,6,5,-4.2,0.02,-4.18,38.86,11.76,7.87,5.01,4.14,2.92,5.89,4.08
2018,92,Arkansas,SEC (West),,2,10,-3.67,-0.96,-4.63,41.14,15.36,8.05,6.27,5.46,2.77,6.48,4.28
2018,93,North Carolina,ACC (Coastal),,2,9,2.63,-7.38,-4.75,44.17,19.69,8.32,6.04,6.44,4.01,7.21,5.01
2018,94,Louisiana Tech,CUSA (West),,8,5,-5.29,0.51,-4.78,37.05,13.01,7.76,5.48,4.84,3.46,6.25,4.44
2018,95,Kansas,Big 12,,3,9,-3.3,-1.56,-4.86,41.02,12.89,7.78,6.41,5.67,3.49,6.52,4.82
2018,96,Western Michigan,MAC (West),,7,6,0.29,-5.22,-4.92,45.57,21.22,9.25,7.8,5.35,3.64,6.86,5.43
2018,97,SMU,American (West),,5,7,2.39,-7.77,-5.38,43.87,20.22,8.2,5.95,4.34,3.03,6.24,4.49
2018,98,Louisiana-Monroe,Sun Belt (West),,6,6,-3.05,-2.45,-5.5,38.01,19.37,8.5,7.44,5.65,3.49,6.92,5.27
2018,99,Illinois,Big Ten (West),,4,8,-0.15,-5.9,-6.05,42.86,24.11,7.76,7.26,7.14,4.66,7.31,5.89
2018,100,Hawaii,MWC (West),,8,6,4.32,-10.45,-6.13,45.22,24.47,9.08,7.38,4.6,4.25,7.03,5.69
2018,101,South Florida,American (East),,7,6,-1.11,-5.17,-6.28,38.45,18.27,8.18,5.9,5.63,4.02,6.67,4.9
2018,102,Navy,American (West),,3,10,-2.77,-4.32,-7.09,39.32,17.35,8.7,6.71,6.14,4.09,6.39,5.56
2018,103,Charlotte,CUSA (East),,5,7,-6.35,-0.98,-7.33,34.42,13.97,8.53,7.1,4.61,2.83,5.96,4.96
2018,104,Liberty,Ind,,6,6,0.36,-9.49,-9.12,43.19,25.55,7.85,6.4,4.72,4.89,6.15,5.73
2018,105,Coastal Carolina,Sun Belt (East),,5,7,-2.63,-6.55,-9.17,38.45,20.22,8.98,6.98,5.5,5.5,6.62,6.26
2018,106,Rutgers,Big Ten (East),,1,11,-11.77,2.12,-9.65,32.55,13.38,6.28,4.89,5.19,3.78,5.53,4.35
2018,107,Tulsa,American (West),,3,9,-6.97,-2.77,-9.74,34.23,15.58,7.76,5.59,5.01,4.02,5.85,4.74
2018,108,Louisville,ACC (Atlantic),,2,10,-3.61,-6.23,-9.84,39.16,25.67,8.22,6.57,5.8,4.91,6.81,5.59
2018,109,Nevada-Las Vegas,MWC (West),,4,8,-0.68,-9.3,-9.98,41.42,24.99,6.69,7.07,5.9,4.53,6.14,5.76
2018,110,Ball State,MAC (West),,4,8,-5.4,-5.1,-10.49,37.68,19.8,7.61,6.3,5.14,4.36,6.28,5.21
2018,111,Oregon State,Pac-12 (North),,2,10,0.63,-11.49,-10.86,43.32,28.96,8.85,6.38,5.05,6.0,6.78,6.01
2018,112,Massachusetts,Ind,,4,8,2.36,-13.42,-11.06,45.39,29.64,9.74,7.51,4.55,4.76,7.02,5.91
2018,113,East Carolina,American (East),,3,9,-7.93,-3.15,-11.08,33.23,21.81,7.06,7.17,4.3,3.06,5.67,5.02
2018,114,New Mexico,MWC (Mountain),,3,9,-3.64,-7.66,-11.3,39.87,22.8,8.29,7.51,4.52,3.95,5.81,5.49
2018,115,Akron,MAC (East),,4,8,-9.64,-2.02,-11.66,33.44,14.95,7.84,5.19,4.08,3.96,5.78,4.54
2018,116,Colorado State,MWC (Mountain),,3,9,-5.35,-7.39,-12.74,36.36,22.18,8.33,7.9,4.4,4.69,6.56,5.95
2018,117,Old Dominion,CUSA (East),,4,8,-2.4,-10.47,-12.87,41.33,25.64,8.19,6.62,4.42,4.72,6.26,5.63
2018,118,San Jose State,MWC (West),,1,11,-5.6,-7.33,-12.93,36.27,22.31,8.17,6.87,3.01,3.95,5.8,5.29
2018,119,South Alabama,Sun Belt (West),,3,9,-5.3,-8.26,-13.56,36.98,25.63,8.8,7.89,4.64,3.8,6.19,5.62
2018,120,Western Kentucky,CUSA (East),,3,9,-9.34,-4.78,-14.11,31.84,17.37,7.38,6.43,4.3,3.82,5.72,5.13
2018,121,Georgia State,Sun Belt (East),,2,10,-4.95,-9.46,-14.41,36.4,24.2,7.95,8.11,5.43,5.4,6.41,6.67
2018,122,Texas State,Sun Belt (West),,3,9,-9.84,-4.66,-14.5,30.0,18.11,7.25,5.48,4.76,3.73,5.77,4.67
2018,123,Kent State,MAC (East),,2,10,-7.93,-7.13,-15.05,35.4,21.51,7.34,7.11,4.73,3.78,5.8,5.13
2018,124,Bowling Green State,MAC (East),,3,9,-6.03,-9.09,-15.11,36.38,25.42,8.19,6.54,4.21,4.89,6.1,5.58
2018,125,Central Michigan,MAC (West),,1,11,-13.25,-2.51,-15.76,29.25,15.46,5.8,5.0,4.2,3.76,4.81,4.26
